id,price
9734,1
9526,3
14865,2
14847,0
6526,1
20293,3
9048,0
15865,4
14332,4
3264,4
1534,1
9118,0
14345,1
7580,5
1909,4
7611,1
13726,5
5356,2
2140,2
12868,4
3161,3
17271,3
16075,4
12722,2
8069,1
15074,3
18952,4
18240,1
12649,2
5709,2
10297,3
5562,0
14544,5
22091,3
21642,2
4248,2
11134,0
4242,2
8299,4
19434,2
17605,3
10755,5
6309,3
9550,0
11482,1
1468,1
7186,2
9947,4
4316,1
14187,4
9530,2
5993,0
3614,0
8583,4
16032,5
13701,5
2169,4
13704,5
14175,0
8673,4
12715,5
2176,3
6738,4
13022,2
718,4
3644,3
8205,4
22407,3
2155,4
12917,4
14751,1
7576,4
6372,1
11094,3
15060,5
17423,5
18512,2
14614,0
4483,3
20022,0
21338,1
8590,3
21460,3
15184,0
9544,3
21303,3
6291,1
19023,5
16112,5
20561,0
20768,3
6704,3
20214,1
7167,4
18850,1
14831,1
11580,3
14194,1
14986,0
18743,2
16995,5
18160,0
16016,2
7998,2
5918,1
10169,4
16458,2
13436,3
4068,0
15474,3
21839,1
4435,1
13693,1
3433,2
5895,5
8502,5
12813,2
5385,2
4718,2
8391,3
21807,5
2034,3
21156,0
1439,4
22212,2
3137,3
7541,4
5955,0
8499,5
9179,0
5860,5
6132,2
22200,3
15639,5
3459,4
8517,0
12620,1
21447,3
12935,3
4325,2
1920,1
8105,5
5191,5
13609,5
10387,2
10182,3
3635,0
13987,3
1156,1
21951,2
4232,2
12686,3
3126,4
11135,5
5175,2
21560,4
509,2
5854,3
15153,0
3359,2
6890,2
3895,0
20793,2
15704,0
20148,5
15970,2
3824,2
9589,1
6283,2
16730,3
7619,2
1706,2
20400,2
18112,5
18702,5
14683,2
12765,4
19580,0
9177,3
10914,5
6911,3
3389,2
14335,0
4927,3
10009,3
5564,2
2177,1
13164,0
10512,2
4561,1
14928,2
7061,4
3426,4
12290,3
10295,4
10913,4
9587,0
13747,1
7230,2
5958,5
20043,4
8998,1
14605,0
4706,4
8031,0
18256,1
6829,5
17599,2
9771,1
14093,4
19716,5
21584,3
16809,2
20921,5
10846,1
18279,2
10670,4
14051,0
13003,5
8192,5
8894,3
18732,5
10664,3
18574,3
9597,3
5537,0
10549,4
15290,4
17092,0
17631,2
5759,0
11477,0
15975,4
9133,0
17839,2
8147,5
15367,3
21487,4
5451,4
644,4
2693,4
19747,1
3764,5
18971,0
19468,3
14556,2
17547,1
7721,1
6735,1
17610,3
5727,0
19843,3
19384,4
8362,3
22176,3
14475,2
4143,0
12832,0
3024,4
13259,0
21425,3
4425,2
4585,1
20230,1
6987,3
1569,1
17721,3
9282,0
11233,3
5490,5
2250,1
11598,0
10526,2
12903,0
281,0
16152,5
12481,0
5000,0
5419,0
15061,5
13099,3
12096,2
4035,2
2043,2
3212,5
2702,3
19101,4
14676,0
6970,5
18657,3
3415,2
21369,4
20850,3
7031,3
2855,3
19345,4
15535,3
8921,1
3115,3
9840,4
14703,0
14590,3
18366,2
14514,4
10235,3
15206,2
15961,4
1144,4
16028,1
5579,0
8987,0
13063,3
5426,2
15225,2
16312,3
15558,3
2005,4
9142,0
3848,2
1801,0
11695,1
6323,0
10057,0
12797,3
17595,2
17147,1
10942,3
15909,1
21636,3
15707,4
20477,3
14369,3
13510,1
14483,1
17402,2
118,3
22375,3
15896,4
15864,0
19019,4
10566,2
5693,5
19736,4
17630,2
14381,4
6199,1
10126,3
18052,1
6986,0
20490,2
8229,5
13316,2
9937,2
7087,3
15388,2
10411,1
5885,2
19159,4
19532,5
17715,2
19758,0
14076,5
18311,2
4401,1
12853,2
4038,1
8819,3
17251,4
20421,0
21957,2
16402,2
21241,0
6450,1
7444,0
13314,3
15925,0
9455,0
1450,1
4126,1
7164,4
16643,5
14541,5
5767,2
2975,3
8051,2
13870,5
11977,0
15275,1
14102,2
13732,1
13978,2
5266,0
8608,0
20286,0
338,4
16242,5
18707,0
891,2
7214,1
10655,4
20758,4
10636,5
20443,2
2387,4
5505,2
2289,3
2254,0
21774,2
21000,2
8746,5
7078,3
8702,5
14509,4
17076,0
3540,1
5327,2
12674,3
17154,0
2400,2
20578,2
7807,4
5484,4
19068,2
4656,3
13030,3
22224,3
5760,1
2205,4
19357,3
12944,4
4809,5
4450,4
9994,1
4666,0
8546,5
18437,4
2945,1
10542,3
8028,0
3643,2
19575,3
16648,2
13923,5
15358,2
20478,3
2350,3
18278,1
19518,5
17265,2
18938,0
8131,0
1970,2
18300,4
11698,2
13667,2
19370,1
3826,2
5471,0
14379,3
13572,2
16565,2
7339,0
21168,2
19676,5
13499,5
11239,2
11831,3
10041,2
12108,1
9786,5
3685,2
18110,0
3352,1
3127,4
13659,3
16953,4
2342,2
10775,4
4153,1
2776,2
12552,1
2262,3
7495,0
13171,5
19487,2
13303,2
22313,2
18197,2
1796,2
6177,4
17485,3
10856,3
10482,3
10181,3
19307,2
14710,0
4862,3
9078,1
460,1
13048,4
4473,0
1964,3
1773,4
15616,5
7788,3
5613,4
2864,4
885,0
13126,3
16093,4
4559,1
9725,1
20679,1
5090,0
7583,4
22242,1
3662,3
8056,4
6906,4
12428,3
14288,1
9512,1
18201,4
20325,2
855,1
15604,2
13909,4
17918,0
16043,2
13741,1
2339,3
157,2
3512,2
12895,1
6179,2
15982,2
16076,0
8959,0
6164,2
21275,3
13826,3
7950,4
10085,1
15904,2
13648,0
9147,2
5956,1
1937,3
13897,4
20665,1
3061,2
10722,4
9185,3
5920,5
15209,3
4587,3
18722,3
11643,3
15381,1
10000,2
6851,1
12683,2
13709,5
16945,5
8781,5
18484,0
18536,4
6195,0
7866,4
5371,1
967,1
10138,3
5792,3
3736,0
15638,3
7667,2
19724,4
14638,0
21229,4
11728,2
9197,2
15401,3
770,5
9403,5
10835,4
6042,1
11830,1
16935,5
1670,3
20149,1
3338,1
2063,3
20213,4
22058,5
6487,4
12855,0
18534,3
1984,1
22343,1
5592,4
5331,3
9895,2
2580,4
15432,2
2959,4
593,3
13948,4
12379,2
16140,5
5747,3
4230,2
2588,4
10895,5
14697,0
7445,5
1426,2
17539,1
15032,3
13018,3
10486,0
11468,3
17903,3
3408,2
22312,1
10189,3
20166,3
22274,2
3371,2
3293,4
5326,0
16229,4
11967,0
4671,2
21417,3
10257,2
14755,3
19601,2
13042,2
3421,0
3184,3
20228,0
21057,3
10127,3
18097,2
6151,1
8616,2
8168,3
1357,0
6264,4
18956,2
20634,2
11898,0
2398,5
12531,2
11689,5
14767,2
409,1
13363,4
10043,5
18560,2
9955,1
8197,2
21036,3
13901,2
17320,0
8245,3
4465,0
20328,1
13273,2
20905,2
4072,1
21845,3
2431,0
11633,0
782,3
8261,4
10574,2
6754,1
9944,1
12266,1
17952,1
8420,1
18815,4
14167,1
17471,0
11093,5
4311,1
6980,2
3377,1
17625,0
7338,0
15953,5
12784,1
21047,1
3406,1
11325,1
22197,2
6531,4
19960,5
13963,2
2213,2
9292,3
11974,1
2631,3
2748,2
5504,0
724,2
10987,3
475,4
22275,2
6146,1
8312,5
17922,2
150,0
1033,2
17869,1
5840,1
4748,2
3190,1
5430,4
11211,4
19491,5
4693,2
16737,5
10117,3
16361,0
16371,5
15792,2
914,4
18962,4
5338,3
19681,4
4313,0
4708,0
18689,5
15611,3
20444,0
19818,3
18528,1
17999,1
13616,1
22227,4
17339,5
3322,2
3688,0
5673,3
21976,4
11635,0
9350,5
497,3
5383,2
22332,3
8396,5
14868,2
11367,1
15710,4
7854,2
14848,3
14271,1
14878,2
15189,0
20643,3
19247,5
13278,2
8551,5
4369,3
16569,4
6668,2
18836,4
13209,1
20987,3
3658,2
2276,2
6117,1
18161,1
19297,3
20300,2
1922,2
3983,4
17815,1
14566,5
18140,2
21027,1
5835,5
11850,2
6991,2
16079,2
3797,0
7604,4
21511,1
13940,3
16972,3
2470,0
18540,1
19336,2
5091,5
15733,5
17355,2
2482,2
3724,3
7229,1
5192,4
6034,5
10909,5
10930,5
22131,2
13420,3
14610,0
12967,3
4027,3
8818,1
19680,5
14618,1
16048,4
7865,4
1008,1
7500,3
4017,4
6157,3
19932,2
19920,0
13046,3
11335,0
16359,5
1839,0
3667,2
4082,1
12590,3
6808,3
7196,1
15413,5
2901,4
15190,2
15494,2
8278,3
6873,0
9255,3
8543,3
17371,4
5881,2
10688,4
14645,0
9581,2
14246,2
2887,5
6039,0
3086,1
5985,2
9660,0
17367,0
20657,3
3595,4
10845,1
6559,1
4746,1
6114,1
4375,0
17229,2
10821,5
18680,5
6816,2
3125,2
13937,1
9175,2
20156,2
2792,0
1403,1
20583,1
10633,0
15948,3
4110,3
19632,1
11230,0
12619,5
11535,4
4813,3
16576,1
13244,0
1410,2
4758,0
9303,3
2508,5
16927,5
21175,5
5325,5
3221,2
12825,3
14112,2
1285,0
13566,4
18352,2
11653,2
22032,3
2666,4
17018,3
15485,5
15192,0
2687,5
4079,2
15276,3
17498,4
6072,3
21751,2
16332,4
20598,3
5508,4
16842,3
20448,1
15901,4
18238,4
15927,1
17938,0
11945,4
15046,2
9480,2
6,0
20197,2
2323,5
4943,0
5550,5
10314,3
10156,3
8667,3
7679,1
20066,4
9562,1
12155,0
9755,3
5574,2
10742,1
19780,4
240,1
12210,4
9237,3
18164,0
850,1
10626,4
9405,3
5052,3
9717,1
8925,1
8122,1
1302,0
17806,1
16620,5
12608,4
7614,2
20494,2
6528,3
11536,3
16874,4
1933,2
541,4
16130,2
22209,2
1858,5
13275,3
12000,2
2083,3
14109,1
10685,3
9206,1
21788,3
19330,2
3153,3
292,1
7172,0
17016,3
9342,5
18516,4
10921,5
8942,0
17604,2
13612,4
14844,4
13016,3
5830,0
11802,2
6672,3
7819,5
4300,3
2954,4
11149,4
22144,4
4590,2
8993,3
10079,4
17015,5
15426,4
1275,1
10853,2
15512,2
21973,5
15750,5
7972,0
10897,4
5856,5
12224,3
16311,1
6064,1
2395,4
2371,4
14787,1
16889,4
10716,4
843,0
15392,0
7823,0
4682,1
4154,4
1145,2
2136,3
4900,3
924,2
417,2
20998,0
13846,3
9948,0
11435,1
4251,1
20664,0
15469,5
16167,3
14837,0
827,2
3698,4
8843,4
14743,4
12375,4
11033,3
7361,2
17699,2
17949,0
15763,0
3532,0
16997,5
19946,0
11714,3
14283,5
21449,3
14336,0
3968,3
3449,0
21668,2
7925,0
18791,1
19397,2
11688,5
20859,2
658,1
10432,1
11049,3
9992,3
18826,4
1751,1
18099,3
13386,5
17356,2
21405,5
21948,0
10153,4
13268,4
13570,5
15071,5
7895,0
20021,4
17797,2
15890,1
14897,2
14524,2
21161,4
1447,2
14471,2
7742,1
2035,1
8425,3
21109,2
21968,5
14996,1
3738,1
21077,5
20090,0
3846,2
3077,4
857,0
21191,0
11820,1
19809,2
5398,3
18515,2
18244,0
21907,1
4941,5
1710,2
8392,5
6592,2
12582,3
13888,5
13143,1
14279,4
3780,3
350,0
19867,2
7305,2
8373,5
18580,1
17733,4
5457,3
2242,2
20014,1
2236,4
11013,3
20858,4
9236,0
12831,2
21958,5
18182,1
4852,3
4755,3
12524,3
10023,4
18120,4
1633,2
18109,3
9612,3
8091,0
21172,0
5189,4
1203,4
6821,1
6752,1
20388,5
3610,4
3316,1
8624,4
6360,0
8567,4
11394,5
12063,2
3261,5
20862,2
14023,5
3704,0
3678,1
15394,4
3556,3
22324,2
12926,0
16058,3
10329,2
22196,1
14434,5
15370,1
1893,1
5288,4
11371,2
13756,0
2533,4
15075,4
12680,4
1465,4
19672,3
17218,2
3432,5
21497,3
11663,4
3011,4
11995,2
9420,2
2784,3
11402,1
14490,2
9531,4
5286,2
10678,2
7376,0
13938,3
6926,2
19898,5
2846,0
8503,4
17648,3
15942,2
7948,3
1754,2
17487,1
22289,0
1547,2
21233,3
7534,1
14797,2
7936,0
18664,3
21008,1
1211,2
16224,2
8438,4
7731,3
6222,1
10819,5
1487,1
6349,2
19438,3
8467,4
5576,3
14428,0
1424,0
2603,3
13248,5
9798,2
12556,3
22016,3
6642,0
13687,5
661,3
14811,0
22066,3
3677,0
1949,0
158,0
19764,4
11936,1
122,1
21842,2
8886,0
16647,1
6281,3
22097,3
15128,2
21297,1
11347,3
16258,5
20743,5
19351,5
21002,2
10111,3
9012,0
98,0
17921,2
17275,3
7537,3
8442,5
11909,0
16721,3
731,1
7655,1
9599,1
9496,3
20171,3
8049,3
17636,0
12136,1
18281,1
4624,3
19907,5
20760,2
400,2
10366,0
14723,4
2871,3
20189,3
9637,0
9254,3
8181,0
13181,3
2608,0
13057,4
2757,2
7827,1
19567,4
5101,4
14103,0
5010,2
11320,3
6739,4
19523,1
14399,3
7816,5
8907,4
15768,2
5984,4
6939,2
17357,2
20246,3
22127,5
4875,2
11206,4
18712,5
5642,5
10829,4
72,1
12500,3
1509,0
19791,5
19208,1
12423,1
17981,0
12900,3
18181,2
16883,2
204,2
11614,5
19385,5
15654,0
1352,3
14026,5
7676,5
18103,3
22130,4
21813,5
19054,3
3872,1
8041,0
4044,3
1648,4
15265,1
20130,2
1448,1
780,2
10493,4
12915,3
11833,3
2873,4
8411,5
9936,3
6294,3
22174,3
12162,1
1997,2
11423,0
5075,4
1945,0
10781,1
9837,2
19891,5
14094,1
10839,3
17933,2
6220,4
9619,3
288,1
3272,4
5982,5
1038,4
2452,2
11503,0
14156,2
21814,3
11110,3
13930,5
4076,1
9857,3
7613,2
5819,0
817,1
18768,1
17032,5
6087,1
14373,3
425,2
16632,3
10732,0
21916,2
4652,3
9377,2
18903,4
6966,3
11713,0
8272,0
548,2
685,5
11518,3
13789,4
7524,3
3560,0
20194,1
20391,1
9259,3
17716,3
6839,2
4672,0
4094,2
1832,1
16500,5
5073,0
10883,2
13023,1
1905,2
2497,3
8285,2
18114,4
2515,2
7744,1
11196,5
16180,1
8177,4
8776,5
8228,1
20071,1
14004,5
12767,1
18843,3
8863,0
7525,5
14118,0
10313,5
3284,1
10804,3
9246,2
5968,0
9338,3
1681,0
17849,2
12991,3
20044,1
19536,3
9818,3
15056,3
10460,3
17207,3
8133,3
7007,2
18343,2
21199,5
19423,2
14914,4
16304,4
7766,1
5476,4
12999,1
7907,3
18169,2
16969,5
11565,2
11030,5
22034,5
2439,4
17698,2
17041,4
17726,5
886,1
9046,2
14395,4
485,0
20434,2
11162,0
19018,5
3357,0
1221,3
9340,0
6898,0
12555,2
18455,4
18987,5
20712,1
20925,0
6158,0
1387,0
117,0
8743,5
16259,5
14057,2
15033,5
16998,4
2303,2
5129,3
1996,2
14318,3
9067,2
6408,2
19489,1
19211,3
6155,3
18136,2
11300,0
2092,2
9478,0
17930,3
3874,1
10007,3
3175,4
19216,5
12478,2
347,4
8900,2
9778,2
16514,4
3096,3
13626,2
21249,5
10625,4
8394,3
8614,5
3412,2
16198,2
12054,1
6660,2
3755,1
3947,2
21493,4
11165,4
8212,2
20040,0
20781,0
15268,0
20622,2
21088,5
14936,3
9266,3
19167,2
12186,3
12184,0
20173,3
16476,3
5972,3
19703,3
12152,4
13699,5
9933,3
4430,2
18658,1
248,3
18503,4
15608,0
19841,1
3118,3
5080,3
12326,2
3579,3
6883,0
20182,0
5820,4
6772,4
13565,5
8720,0
15613,3
32,3
7641,3
5171,5
3447,0
11702,4
20899,4
5516,2
1428,2
14170,1
18829,5
14116,1
4416,4
10349,2
7960,3
7312,0
4797,5
13485,5
2914,4
1646,2
10152,3
20347,1
21952,3
12742,3
1294,0
21039,5
18259,2
444,3
7645,2
2907,3
15147,3
909,3
11782,0
20010,1
15173,1
4647,5
9269,0
12197,3
9650,2
2016,1
7713,4
8294,3
6271,1
16186,4
64,3
1943,5
2811,3
10721,2
18582,3
18407,1
7979,3
5914,5
19483,2
21437,5
10341,3
15408,2
22326,0
14398,5
20880,4
1794,4
15592,1
10254,4
9153,0
10888,2
8860,4
12315,4
13954,5
8431,4
10937,2
9201,0
7660,2
3507,2
12522,0
18199,4
22386,3
19048,4
14518,0
12426,2
16326,4
15224,0
20114,0
6018,5
11546,4
1337,2
1341,0
19331,2
9640,1
14584,3
10477,4
3123,5
12910,3
17755,3
18855,3
15017,1
10450,4
11504,5
18916,2
14274,1
12887,4
17891,4
11623,0
19980,3
14138,3
11591,1
4497,3
4106,3
1686,3
19905,4
21993,5
19954,0
13037,3
7236,4
18327,0
3393,3
16547,5
7749,2
4963,1
6868,1
2996,2
2434,2
22382,3
14163,0
11138,3
9182,0
15579,3
19609,5
3358,1
2292,2
21972,4
12698,4
18263,2
15305,0
10390,4
758,2
4052,1
6870,1
5821,3
4971,0
4161,1
432,0
15405,4
17077,3
3239,3
2594,5
12032,1
10468,1
8618,3
17372,1
14994,2
16616,3
17724,3
18092,2
20003,2
9044,0
8814,4
3976,3
21945,2
18900,3
8240,3
10317,4
1456,4
21182,1
7138,0
6794,4
12061,3
8511,5
12431,1
13533,4
12377,4
20460,0
19278,1
8250,3
8005,5
5494,5
2903,5
17632,3
16933,2
9207,3
3842,2
6332,0
17142,0
11147,4
7567,1
16885,5
13172,3
19737,5
9162,1
18453,3
18020,0
20088,3
6492,4
14129,4
20700,3
2621,1
8873,4
9218,2
3324,4
8549,4
21835,3
18863,5
18135,1
7398,3
7685,3
14250,0
5879,1
22195,5
1258,1
5858,1
14768,0
21345,5
8189,3
17974,1
22152,3
20529,1
13731,3
7208,1
11585,4
8328,0
20774,1
17646,2
562,4
1809,2
18266,2
5942,5
16004,3
17851,2
16483,5
406,3
15289,2
16219,4
21245,4
8858,2
16201,5
20550,1
15615,3
22068,0
14820,1
19903,3
10437,3
1914,3
6534,1
2415,3
2803,5
18685,2
18469,3
11351,2
8331,0
17094,5
17834,4
14967,0
17643,2
3356,3
12601,0
3154,5
16029,3
22367,2
8615,5
2408,4
11682,5
14059,1
7151,3
17954,3
1665,3
5355,2
10368,4
10474,1
4591,0
9690,2
17182,1
18069,4
1072,3
1734,2
17513,4
21846,5
15827,2
3790,0
317,4
10215,3
5666,2
3513,0
19667,5
7575,5
9981,2
7478,3
2547,3
20847,0
14841,4
12202,0
19398,5
13656,2
14845,0
11708,3
16241,5
10579,4
21305,3
18252,4
15962,3
18468,1
11344,2
18555,5
1177,0
7121,3
15330,4
19311,5
20792,2
20065,2
13637,0
13424,1
17398,2
5756,0
21639,2
2297,3
15813,4
1585,0
5726,2
20690,2
14482,1
4522,4
8570,2
6820,2
21443,4
8469,2
10903,5
3697,0
22010,4
10119,0
18819,5
9966,2
18188,3
14458,0
6560,1
21783,1
651,5
21801,5
16055,3
19028,2
10042,3
19740,4
19927,5
10617,2
22021,3
13423,3
20441,0
20817,3
19454,1
8247,5
3980,5
1498,0
13297,3
6667,2
19832,5
18334,4
7331,3
11877,0
18122,1
14380,1
8443,4
7239,0
2805,4
21806,5
1940,3
20322,1
2462,4
3065,2
3273,1
13441,2
19873,2
13222,3
11659,3
530,5
1449,3
6747,3
19598,5
14902,4
3734,5
22352,3
19202,3
1356,2
15798,2
11035,4
15802,4
19521,4
11905,0
3541,1
20081,5
4407,2
3385,1
15118,3
16184,4
6441,1
18510,1
15859,3
15346,1
5495,4
13438,4
11697,3
14147,1
1815,1
20991,2
2039,5
5131,5
16801,4
2891,2
10372,5
10345,3
14764,2
18851,3
13480,4
2698,3
7642,1
20994,3
18292,2
7978,5
10902,2
8750,2
557,1
19277,5
16195,5
20777,0
9815,3
10065,5
17383,3
8030,4
2420,3
9360,4
11902,1
14874,3
7796,3
13847,3
8208,1
2782,1
18748,2
14754,0
18629,2
16880,2
20165,0
4460,0
10146,3
6392,1
18524,1
15112,2
8861,3
12677,5
8213,5
11484,1
20763,1
16733,1
15478,5
14045,2
13958,5
14941,2
1907,2
16719,3
1427,2
11329,1
3342,3
18399,4
12022,1
16911,4
12052,3
16825,2
7526,1
4183,4
17884,2
21254,2
6385,0
21568,2
12267,0
8658,3
17557,1
7918,4
20392,3
17181,2
15108,3
3052,4
20457,2
16823,5
12354,2
11998,3
5781,0
10360,1
22193,3
378,0
9323,3
19936,3
7470,5
5521,0
12348,3
7661,2
10952,4
16291,4
14136,2
8633,4
17009,5
1598,0
10051,1
17935,2
16557,5
8971,3
3598,3
20336,1
13720,5
12736,3
18635,5
9398,0
1712,2
9248,1
16524,5
13993,3
6212,1
18175,0
9120,1
14055,3
4070,1
10946,3
907,4
14007,3
8095,3
20772,4
18631,3
2561,0
21989,5
13896,4
18450,4
4910,4
14612,2
5130,3
1658,3
17907,2
14060,5
8026,1
15789,2
15328,2
1795,2
4440,2
12692,5
20680,2
20204,3
21876,3
21932,3
15534,4
2761,3
14833,4
6044,2
12932,5
15043,3
4795,2
9194,1
24,2
12676,3
4338,1
11015,5
17244,1
18415,1
1607,2
7915,1
20691,4
1235,2
8529,4
14180,1
20505,3
15559,3
3951,1
11841,0
14513,5
3287,2
11719,3
6872,3
1514,3
15642,2
18660,4
12980,3
1950,5
13750,0
16942,4
5805,3
1382,1
10826,5
6917,2
3791,0
10796,0
13065,3
21082,1
11729,5
9737,3
2004,3
19435,5
16325,3
5083,4
1788,2
18982,2
683,3
4386,1
6682,3
3804,1
5931,1
2437,0
19108,4
20617,1
3621,3
11636,1
7835,2
2313,1
4422,3
15689,5
16358,2
7265,2
20273,4
17665,3
20737,5
5768,3
6591,0
17222,0
13365,4
10573,2
17117,0
13977,3
17660,2
3500,4
11810,2
3195,4
20778,2
3318,0
66,5
8086,5
20560,1
7176,5
4215,0
13341,0
20981,3
5561,5
16626,2
3550,1
17546,3
363,3
14430,2
18432,4
9987,3
9300,5
11298,2
16289,2
1259,4
19459,2
15530,3
9735,5
5627,2
2538,3
9268,4
21805,3
11717,3
17558,3
2153,3
19002,5
7288,0
8125,4
15151,3
18693,3
20965,1
4288,5
18389,3
19732,4
1490,1
3969,2
16394,5
7561,4
3548,4
14551,2
740,1
14390,3
12550,1
11374,3
4033,0
8487,3
4982,0
387,2
6457,1
15327,0
18474,1
18118,2
17666,3
10401,3
22075,4
3603,2
8244,5
2133,4
9783,1
19733,2
36,0
17479,3
18825,4
22229,4
5583,1
3416,1
13306,4
522,2
11419,2
7302,1
8301,5
20430,2
12451,4
17159,2
4447,0
22291,2
1118,2
2180,3
16906,4
20350,3
7757,3
19436,3
13045,0
13381,1
16980,3
11978,2
4280,3
16987,3
4533,5
21843,2
4557,2
13876,1
16629,2
19492,5
17280,1
22134,2
16489,3
20893,0
10881,5
7714,4
4124,0
13743,1
19401,4
15740,0
20074,3
86,2
19425,2
3722,4
4252,2
2883,2
13192,1
1288,1
11827,0
9559,2
15393,0
16924,3
20410,2
7805,3
11008,5
12174,0
19464,5
5556,1
4089,2
4330,2
21891,5
17236,0
8059,0
15191,0
13071,4
8042,4
670,3
13257,4
11088,2
1455,2
20359,2
1639,3
9697,0
2634,4
15177,1
9727,0
3850,0
7466,0
3745,2
15928,0
2597,3
12170,3
2065,3
7081,5
18264,3
3301,2
8880,3
1376,3
384,0
19763,5
3923,3
1433,2
9705,1
17240,3
10969,5
21594,5
4646,3
9231,0
10452,3
21569,3
12661,4
6241,1
11163,4
6125,1
6173,0
11401,1
2987,4
12637,3
594,4
10730,1
16700,2
5166,2
4662,2
10674,2
19244,2
1530,2
3472,4
5001,3
4123,0
20210,4
10601,4
18538,2
20577,5
13327,1
16306,2
1643,4
8008,0
14624,3
7904,3
9676,2
12494,2
12309,3
5967,3
1535,3
13477,4
10965,4
14302,0
726,3
20083,1
18177,4
5921,2
5093,2
4505,3
5531,1
18225,3
19501,4
1519,4
12635,1
14965,0
8297,0
12390,0
446,3
1663,4
2615,5
20985,4
22381,3
435,4
2268,1
14128,3
1059,0
9108,4
4800,2
15361,1
13878,5
20005,2
6603,3
10524,3
14720,3
21312,3
2315,0
8522,3
14376,3
15538,2
14234,1
17190,1
3044,3
21356,3
18530,2
14583,5
21693,0
7135,2
16301,1
7546,0
5832,3
8999,2
12406,4
4297,0
14212,5
20383,2
13712,5
9720,3
15944,3
10830,5
19757,5
21471,5
12735,4
6085,1
796,1
5811,0
5186,3
18509,5
4073,0
552,1
3446,2
1714,1
10844,5
2131,1
6726,1
18483,1
4446,1
1162,1
4940,4
14817,0
18168,1
702,1
12888,4
1728,2
2011,1
19754,5
8127,3
9086,4
20056,3
226,4
14442,2
13318,5
21796,4
637,3
753,0
20950,3
10303,2
12414,2
19516,3
1884,2
18048,3
12842,3
7351,2
19594,0
18626,5
2429,2
16307,5
11105,4
3943,2
19177,1
15972,5
7501,4
16286,5
20412,5
21162,3
4075,2
1398,1
13002,3
4955,5
8958,2
3345,2
5412,5
2045,0
3844,1
21632,5
20521,0
8495,4
17910,1
5464,4
17707,2
9440,1
18858,4
14314,3
506,5
7547,3
15277,0
21381,5
14266,1
19901,4
11118,5
3223,4
1669,2
5514,4
22115,3
11806,2
246,2
9784,4
12885,3
7860,2
15514,3
78,1
9471,1
3907,1
8071,1
18523,1
9609,2
19880,4
225,1
19217,5
18708,2
15223,1
20795,1
18039,1
6080,4
13548,3
21335,5
2090,4
21844,4
11310,2
18694,2
5486,3
3960,1
20844,4
16775,3
9367,1
1878,1
18042,0
6488,2
12387,1
19000,2
3038,5
7544,1
20815,4
13624,5
22346,2
691,3
11612,4
11990,3
17151,1
15069,0
14002,3
11277,2
17515,2
15590,3
17772,3
3592,3
17657,0
12220,1
4766,4
111,1
21686,3
20509,1
20708,2
20951,0
15207,4
22359,3
7778,4
11161,5
21349,1
15805,3
5059,3
1568,2
21673,5
6228,0
13401,2
20203,1
10958,5
16328,5
12697,3
9276,1
4150,2
6438,0
8336,3
9090,1
10255,5
4686,2
2117,2
2464,3
19264,5
17429,2
1527,1
13874,5
16432,0
1191,3
5330,5
18239,3
17483,3
18377,3
8219,4
21878,5
4276,3
5551,0
9694,2
14036,2
13854,1
11483,1
4119,1
20982,2
20411,0
15658,1
2044,0
887,3
14989,2
19455,2
22213,0
19985,3
18749,1
13971,3
20037,1
19301,2
16517,5
13328,1
433,0
131,2
18590,3
19971,5
4799,2
4305,4
10919,4
7083,4
18154,3
5301,2
7038,0
21589,3
17895,4
7426,0
9251,4
8741,4
11029,0
15683,3
10238,2
3904,0
9938,1
16039,5
9249,0
11772,1
3146,1
13433,2
6813,0
10696,5
19046,5
972,4
1499,2
9096,0
8892,4
21975,3
8879,0
9887,0
19186,3
1874,2
16262,5
16236,2
12894,1
4949,2
17538,1
20832,5
8651,5
13736,5
2003,1
10936,3
3965,3
8871,5
22189,5
2923,4
12795,4
8236,4
16965,4
15083,2
123,0
12001,2
16393,5
2059,3
14326,0
15152,3
3395,2
10503,2
8410,2
18740,3
22133,4
10956,5
12862,5
14349,5
4121,1
10048,2
20055,0
20047,0
537,3
21765,3
743,2
1935,2
5903,5
8045,0
7825,2
13603,0
13340,2
5746,3
13594,5
922,2
17759,0
7336,2
8108,2
13148,3
3168,2
153,1
18883,4
7554,0
7467,1
21395,3
15591,0
10459,3
7964,3
17324,4
6350,4
1117,1
14352,2
14528,3
12957,4
11012,3
1208,1
8845,2
1813,2
2160,5
68,3
19124,5
20913,5
16740,3
4973,5
22389,3
17369,5
21737,5
19387,3
6857,1
10013,4
1860,4
4937,5
7793,0
700,1
12653,5
17120,3
3094,5
21476,5
9432,1
4388,1
4296,2
3492,4
7549,0
14901,1
6918,0
4492,4
17565,3
20726,0
22345,2
19340,3
6029,5
12196,0
3450,2
13889,5
880,0
3353,3
19166,4
12420,0
21246,0
6818,1
5812,2
17184,1
4498,1
15565,1
10221,1
7568,3
1230,0
8034,5
19105,3
17111,4
6440,2
13902,1
9485,3
11747,2
3386,4
542,4
13028,2
7897,0
21881,3
11982,4
15951,2
5786,2
9978,1
14295,4
14929,0
4417,2
5085,4
286,2
5162,0
798,0
22064,2
6799,0
8757,3
3488,0
22226,5
8176,0
3886,3
15746,2
2174,3
9844,3
3145,3
2369,0
5043,3
2918,4
19349,3
576,1
9546,0
9527,2
18382,2
