price,latitude,longitude,host_acceptance_rate,calculated_host_listings_count_private_rooms,accommodates,bathrooms,bedrooms,beds,availability_365,minimum_nights,maximum_nights,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,room_type,phone,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price,availability_short,hlc_short,nor_short,rs_short,amenities_count,host_responsiveness
5,40.74487,-73.98416,99.0,2.3513752571634776,4,2.0,2.0,2.0,89,1,365,0,1,1,1,1,1,1,0,1,0,0,0,1990,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,0,4.008998875140607,0.3990662451497521,-0.5984123889424823,-0.4229570891387559,4.516345807263462e-17,3,246.0
2,40.52224,-74.20739,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,365,30,90,0,0,1,0,3,1,1,0,0,0,0,1,1100,1056.0,1056.0,0,0,1,0,0,0,1,0,0,0,1,3.333333333333333,2.2459515015467875,-0.6266427657030368,-0.7573380419943421,1.861010432880839,3,0.0
5,40.75776,-73.98352,99.0,1.252762968495368,2,1.0,0.0,1.0,358,7,28,0,1,1,1,3,1,1,0,1,0,0,0,2455,1279.0,1215.0,0,1,0,0,0,0,1,0,1,0,0,4.043062200956938,1.722314862333826,-0.5552022851841197,-0.7324720654149984,-8.170966882968838,3,300.0
1,40.68407015529471,-73.94633118404586,82.0,-0.6931471805599453,2,1.0,0.0,0.0,302,30,365,0,1,0,0,3,1,1,1,0,0,0,0,1675,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.83495145631068,-1.6825243394492573,-0.5948447786620306,-0.4229570891387559,4.516345807263462e-17,4,186.0
2,40.67603,-73.91088,100.0,-0.6931471805599453,6,2.0,3.0,5.0,187,30,1124,0,1,1,0,3,1,1,1,0,0,0,0,2854,2674.0,795.0,0,1,0,0,1,1,1,1,0,0,1,2.056862745098039,-2.1441096026838764,-0.6112064589939006,-0.2405553745972445,-0.5858248344758337,6,300.0
4,40.68129,-74.00106,78.57919812357986,-0.6931471805599453,6,3.0,3.0,5.0,151,30,365,0,1,1,0,3,1,1,1,0,0,0,0,4647,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.6666666666666665,-2.1441096026838764,-0.6266427657030368,-0.4229570891387559,4.516345807263462e-17,6,0.0
4,40.75461,-73.96262,44.0,-0.6931471805599453,6,2.0,2.0,2.0,337,30,365,0,1,1,0,3,1,0,0,1,0,0,0,2109,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,4.008998875140607,-0.1976861481136972,-0.5432851698736764,-0.4229570891387559,4.516345807263462e-17,4,270.0
3,40.73031,-73.98476,98.0,-0.6931471805599453,1,1.0,1.0,1.0,10,3,15,1,1,1,0,3,1,1,0,1,0,0,0,4264,4029.0,92.0,0,0,0,1,0,0,1,1,0,0,0,3.326219512195122,-1.8239255220310469,-0.6262285052953341,3.79658490908729,1.4169301975714548,3,300.0
2,40.5756,-74.00692,100.0,1.252762968495368,5,1.0,2.0,2.0,263,30,365,1,0,1,1,3,1,1,1,0,0,0,0,2213,816.0,270.0,0,0,0,1,1,1,0,0,0,1,1,1.9,-2.1441096026838764,-0.5508470535765058,-0.6031814513360325,-0.4890129825550071,5,300.0
5,40.65738,-73.90871,97.0,1.252762968495368,2,1.5,1.0,1.0,117,1,365,1,1,1,0,1,1,1,1,0,0,0,0,1312,786.0,84.0,0,1,0,1,1,1,0,1,0,0,1,1.7457627118644068,-1.0607469404862624,-0.6228739271052329,0.8715228770151991,0.7610930701619921,6,300.0
5,40.75436,-73.99391,86.0,2.917770732084279,2,1.0,1.0,1.0,341,1,28,1,1,1,1,1,1,1,0,1,0,0,0,1984,1827.0,106.0,0,1,1,0,0,0,0,0,0,0,0,3.1260744985673354,1.8615717228990123,-0.5722317470752071,8.02604017180246,0.4798560310543622,2,294.0
1,40.67082,-73.95784,78.0,3.0204248861443626,1,2.0,1.0,1.0,327,30,365,1,1,1,0,1,1,1,1,0,0,0,0,4527,841.0,237.0,0,1,0,0,1,1,1,1,0,0,1,2.056862745098039,-0.7079664661075444,-0.5619338236963979,-0.5788441907984601,0.47240498085222,6,297.0
5,40.71265,-73.73941,67.0,-0.6931471805599453,6,2.0,4.0,6.0,363,30,1124,0,1,1,0,3,1,1,0,0,1,0,0,2428,696.0,449.0,0,0,0,0,0,1,1,1,0,0,1,1.872340425531915,2.071405955142467,-0.6198689078871329,-0.6185981281777446,1.3674856792632073,4,300.0
3,40.700965,-73.9239266,72.0,0.4054651081081644,4,1.0,2.0,2.0,286,30,1124,0,1,1,0,3,1,1,1,0,0,0,0,4542,572.0,107.0,0,1,0,0,1,1,1,0,0,0,1,1.4187604690117253,-1.3775444151059109,-0.6223223248290376,-0.1338266188509623,1.475379815474529,5,200.0
5,40.777553,-73.9834589,96.0,-0.6931471805599453,2,1.0,1.0,1.0,280,30,1124,0,1,1,0,3,1,1,0,1,0,0,0,2900,1252.0,666.0,0,1,1,0,1,1,1,0,1,0,1,3.109090909090909,-1.918276804809043,8.474601743593935,-0.7463025941313972,1.4092128231524066,7,300.0
1,40.69793739315475,-73.83373209833378,85.0,0.9162907318741552,2,1.0,1.0,1.0,128,1,21,1,1,1,0,1,1,1,0,0,1,0,0,2913,262.0,88.0,0,0,0,0,1,1,1,1,0,0,1,1.2,-0.9315573685363916,-0.626250072440568,5.370731382699486,0.5872649460417938,5,300.0
0,40.6424,-73.99569,57.0,1.8718021769015916,1,1.0,1.0,1.0,345,30,1124,0,1,1,0,1,1,1,1,0,0,0,0,4247,1016.0,359.0,0,0,0,0,1,1,1,1,0,0,1,0.8333333333333334,0.5004960375035842,-0.6063858936910265,-0.7041374163895597,0.9153243097868852,5,200.0
2,40.78889817559803,-73.94771737669359,51.0,2.2512917986064958,2,1.0,0.0,1.0,158,30,365,0,1,1,0,3,1,1,0,1,0,0,0,277,124.0,124.0,0,1,1,0,0,0,1,0,0,0,1,2.0616438356164384,-1.6204729634709156,-0.5636309498286097,-0.5557083800547691,-13.332523375229886,4,300.0
2,40.83793,-73.78328,75.0,0.4054651081081644,2,1.0,1.0,1.0,332,1,28,0,1,1,0,1,1,1,0,0,0,1,0,3746,2099.0,89.0,0,1,0,1,0,1,1,1,0,0,0,2.0,-0.2920374308916932,-0.629626217775903,0.065483318593625,1.3625320487653378,5,300.0
0,40.850299390462816,-73.93090446105681,100.0,1.252762968495368,2,1.0,1.0,1.0,50,30,1124,1,1,1,1,1,1,1,0,1,0,0,0,3344,1386.2627873819283,382.8981464979505,1,1,0,0,1,1,1,1,0,0,1,1.4545454545454546,-0.2624811085717721,-0.6037951348806292,-0.4229570891387559,4.516345807263462e-17,6,300.0
3,40.77156,-73.95503,58.0,-0.6931471805599453,3,1.0,1.0,1.0,322,30,365,0,1,1,0,3,1,0,0,1,0,0,0,3582,806.0,457.0,0,1,1,0,1,1,1,1,0,0,1,2.829512893982808,1.635042089131666,-0.2247681612335305,-0.6686198324381722,-0.7393258383922034,7,297.0
4,40.70680949299904,-74.00763054398257,65.0,0.4054651081081644,2,1.0,1.0,2.0,269,30,365,0,1,1,0,3,1,0,0,1,0,0,0,1031,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,1,0,1,4.289962825278811,2.2459515015467875,-0.6130629045669177,-0.4229570891387559,4.516345807263462e-17,6,70.0
1,40.78030264744545,-73.94951886928041,94.0,-0.6931471805599453,2,1.0,1.0,1.0,313,30,365,0,1,1,1,3,1,1,0,1,0,0,0,345,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.829512893982808,-1.295502316389217,-0.608884685592939,-0.4229570891387559,4.516345807263462e-17,6,285.0
0,40.710194,-73.828796,97.0,2.3513752571634776,1,1.0,1.0,1.0,257,30,365,1,1,1,0,1,1,1,0,0,1,0,0,4022,2040.0,189.0,0,0,0,0,1,1,0,1,0,0,1,1.1666666666666667,-2.1441096026838764,-0.5819947670261582,-0.4564917794522153,0.7499807103123053,4,279.0
0,40.8778501,-73.85144,78.57919812357986,0.4054651081081644,2,1.0,1.0,1.0,269,30,365,0,1,1,0,1,1,1,0,0,0,1,0,588,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,1.0,2.158678728344627,-0.6287976969604977,-0.4229570891387559,4.516345807263462e-17,3,0.0
0,40.75574481919867,-73.93556143699621,23.0,6.578556526327422,1,3.0,5.0,1.0,364,30,365,0,1,1,0,1,1,1,0,0,1,0,0,4488,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.305555555555556,2.158678728344627,2.054285085594901,-0.4229570891387559,4.516345807263462e-17,6,297.0
2,40.65334,-73.95649,0.0,-0.6931471805599453,4,1.0,1.0,3.0,258,30,1107,0,1,1,0,3,1,1,1,0,0,0,0,4769,2154.0,1055.0,0,1,1,0,1,0,1,0,0,0,1,1.5,-2.1441096026838764,-0.6258142448876315,-0.6858249442115055,-0.1168819476763265,5,0.0
0,40.6953129,-73.75750769999999,100.0,0.4054651081081644,2,1.0,1.0,1.0,245,30,365,0,1,1,0,1,1,1,0,0,1,0,0,2980,1386.2627873819283,382.8981464979505,1,1,1,0,0,1,1,0,0,0,0,1.87012987012987,0.0641321714927831,-0.6228523599599991,-0.4229570891387559,4.516345807263462e-17,4,300.0
0,40.67756,-73.90811,100.0,0.9162907318741552,2,1.0,1.0,1.0,365,30,365,1,1,1,0,1,1,1,1,0,0,0,0,1328,1322.0,146.0,0,1,0,0,1,1,1,1,0,0,1,1.83495145631068,2.2459515015467875,-0.6241787704020546,1.1277985728615345,-0.4798443097055986,6,264.0
0,40.67829,-73.78754,100.0,1.7047480922384253,2,1.0,1.0,1.0,180,30,90,0,1,1,1,1,1,1,0,0,1,0,0,3075,1738.0,363.0,0,1,0,0,0,1,1,1,0,0,1,1.679245283018868,2.2459515015467875,-0.613404524541829,1.0167621618646543,0.1691379538607814,5,300.0
0,40.64654,-74.02228,46.0,3.8394523125933104,2,1.0,1.0,1.0,341,30,1124,1,1,1,0,1,1,1,1,0,0,0,0,3597,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,1.7232142857142858,0.1514049446949434,-0.4578694713738772,-0.4229570891387559,4.516345807263462e-17,6,194.0
5,40.73815,-73.99895,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,85,30,32,0,1,1,0,3,1,1,0,1,0,0,0,3634,1516.0,562.0,0,0,0,1,1,1,1,0,0,0,1,4.112582781456954,1.879764658247976,-0.6266427657030368,-0.55590489960788,1.7177246566544828,5,300.0
4,40.73393906966059,-73.99794421380615,20.0,-0.6931471805599453,1,1.0,0.0,1.0,32,30,365,0,1,1,0,3,1,1,0,1,0,0,0,3675,482.0,112.0,0,1,0,0,1,1,1,0,0,0,1,4.087719298245614,-1.5224322991228425,-0.6266427657030368,-0.6478519588295832,-0.0865158738031642,5,100.0
0,40.76469,-73.87781,78.0,1.5040773967762742,2,2.0,1.0,1.0,313,30,365,0,1,1,0,1,1,1,0,0,1,0,0,1712,1105.0,253.0,0,1,0,0,1,1,1,1,0,0,1,1.9732142857142856,-1.295502316389217,-0.6131381843616966,0.1780764650556317,-1.6229935880476138,6,270.0
5,40.66989,-73.93104,100.0,-0.6931471805599453,8,3.0,3.0,5.0,179,3,27,0,1,1,1,3,1,1,1,0,0,0,0,363,179.0,108.0,0,1,1,0,1,1,1,1,0,0,1,2.056862745098039,-1.1590866137331473,-0.610676423862939,0.1381654772392753,-0.1820233714082303,7,300.0
5,40.74609,-73.98858,78.57919812357986,-0.6931471805599453,4,1.0,0.0,3.0,42,1,365,0,1,0,1,3,1,0,0,1,0,0,0,171,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,4.008998875140607,-2.1441096026838764,-0.6194546474794301,-0.4229570891387559,4.516345807263462e-17,4,0.0
0,40.75356,-73.93691,23.0,6.578556526327422,1,3.0,5.0,1.0,215,30,730,0,1,1,0,1,1,1,0,0,1,0,0,4488,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.305555555555556,-2.1441096026838764,2.054285085594901,-0.4229570891387559,4.516345807263462e-17,4,297.0
1,40.61881,-74.0323824,100.0,0.9162907318741552,2,1.0,0.0,1.0,75,1,1124,0,1,1,0,3,1,1,1,0,0,0,0,847,122.0,86.0,0,0,1,0,1,1,1,0,0,0,0,2.8472222222222223,-1.7162179180339372,-0.3070274208073968,1.7496630374341977,-1.0269339634542454,4,300.0
5,40.75576668044825,-73.98366658054826,100.0,-0.6931471805599453,2,1.0,1.0,1.0,210,1,365,0,1,1,1,3,1,1,0,1,0,0,0,264,164.0,164.0,0,1,0,0,0,0,1,0,1,0,0,4.043062200956938,0.1679489584503873,-0.6139235708866343,-0.64515096736529,1.861010432880839,3,297.0
0,40.69464,-73.84701,89.0,1.5040773967762742,2,1.0,1.0,2.0,364,30,365,0,0,1,0,1,1,0,0,0,1,0,0,2902,2027.0,124.0,0,1,0,0,0,0,1,1,0,0,1,1.2,2.158678728344627,-0.6194977817698978,-0.6217337462946486,-0.1481167418749591,4,200.0
3,40.7112,-73.958309,100.0,-0.6931471805599453,2,1.0,1.0,1.0,103,30,365,0,0,1,0,3,1,1,1,0,0,0,0,3355,157.0,157.0,0,1,1,0,1,1,1,1,0,0,1,2.80030959752322,-1.184109097460115,-0.6262285052953341,-0.6367657248049287,1.861010432880839,7,200.0
0,40.695148423470464,-73.9450390277419,73.0,2.6741486494265287,2,3.0,1.0,1.0,359,30,365,0,1,1,0,1,1,0,1,0,0,0,0,396,116.0,116.0,0,1,1,0,0,0,1,0,0,0,1,1.83495145631068,1.722314862333826,-0.5832507659703313,-0.5109870863995086,-14.77045769767045,4,276.0
0,40.70047841986432,-73.90334105797456,23.0,6.578556526327422,1,2.0,4.0,1.0,364,30,365,0,1,1,0,1,1,1,0,0,1,0,0,4488,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,0,0,1,1.3314917127071824,2.158678728344627,2.054285085594901,-0.4229570891387559,4.516345807263462e-17,5,297.0
2,40.781974780063045,-73.95276841160252,58.0,-0.6931471805599453,3,1.0,1.0,2.0,269,30,365,0,1,1,0,3,1,1,0,1,0,0,0,1208,1386.2627873819283,382.8981464979505,1,0,1,0,1,1,1,0,0,0,1,2.829512893982808,2.2459515015467875,-0.58088280262252,-0.4229570891387559,4.516345807263462e-17,5,180.0
3,40.7456565,-73.9070911,78.57919812357986,4.808111029984782,2,1.0,1.0,1.0,269,30,365,0,1,1,0,1,1,1,0,0,1,0,0,646,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,1.167883211678832,2.158678728344627,0.0891191682857311,-0.4229570891387559,4.516345807263462e-17,7,0.0
1,40.79458383657124,-73.94761715920804,79.0,5.865050622252324,1,0.0,2.0,1.0,124,30,180,0,1,1,0,1,1,1,0,1,0,0,0,1853,1386.2627873819283,382.8981464979505,1,0,1,0,0,1,1,1,0,0,1,2.0616438356164384,-2.1441096026838764,1.0494181924832249,-0.4229570891387559,4.516345807263462e-17,5,200.0
4,40.74483,-73.98028,93.0,-0.6931471805599453,5,1.0,4.0,4.0,0,30,365,0,1,1,0,3,1,1,0,1,0,0,0,1852,564.0,99.0,0,0,0,0,1,1,1,0,0,0,1,3.1920903954802258,-2.1441096026838764,-0.5995473344394212,-0.4025307383391671,0.2359718231167099,4,300.0
2,40.65993557723502,-73.99220788858302,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,193,30,365,0,1,1,0,3,1,1,1,0,0,0,0,2238,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.7232142857142858,-1.6204729634709156,-0.6262285052953341,-0.4229570891387559,4.516345807263462e-17,4,300.0
4,40.71844166726443,-73.87849114973753,100.0,-0.6931471805599453,4,1.0,1.0,2.0,324,30,1124,0,1,1,0,3,1,1,0,0,1,0,0,4791,761.0,727.0,0,0,0,1,1,0,0,1,0,0,1,3.125,-0.8338670054536171,-0.6256984701643726,-0.735122270717582,1.861010432880839,4,300.0
5,40.7324098,-73.98747879999999,96.0,-0.6931471805599453,4,2.0,2.0,2.0,340,30,1124,0,1,1,0,3,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.326219512195122,0.0641321714927831,8.474601743593935,-0.4229570891387559,4.516345807263462e-17,6,300.0
2,40.80882,-73.94609,100.0,0.4054651081081644,2,1.0,1.0,1.0,179,30,365,0,1,1,0,1,1,1,0,1,0,0,0,4725,1386.2627873819283,382.8981464979505,1,1,0,1,1,0,0,1,0,0,1,1.941095890410959,0.9368599035143848,-0.6232666203677018,-0.4229570891387559,4.516345807263462e-17,5,300.0
3,40.77025,-73.95721,68.0,-0.6931471805599453,2,1.0,0.0,1.0,337,30,1124,1,1,1,0,3,1,1,0,1,0,0,0,4066,2825.0,115.0,0,0,0,1,1,1,1,1,0,0,1,2.829512893982808,-0.1976861481136972,-0.3441332844188499,-0.4700833432285832,0.3493706418666603,6,300.0
0,40.85584544409778,-73.90070501936484,78.57919812357986,0.4054651081081644,2,1.0,1.0,1.0,83,30,1124,0,1,1,0,1,1,1,0,0,0,1,0,4707,2232.0,692.0,0,1,0,1,1,1,1,0,0,0,1,0.7777777777777778,-1.707745736673076,-0.6286819222372388,-0.3693164147939082,1.293394169768738,6,0.0
5,40.74867,-73.99027,70.0,-0.6931471805599453,4,1.0,1.0,2.0,363,30,365,0,1,1,0,3,1,1,0,1,0,0,0,1003,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,1,0,0,3.5669781931464173,2.071405955142467,5.643206934489211,-0.4229570891387559,4.516345807263462e-17,5,300.0
5,40.762455,-73.9797104,100.0,2.0149030205422647,2,1.0,0.0,1.0,268,1,1124,0,0,1,1,1,1,1,0,1,0,0,0,828,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,0,4.008998875140607,-1.1540510861064468,-0.6093693457638927,-0.4229570891387559,4.516345807263462e-17,3,300.0
4,40.67753393465326,-73.94473608408411,95.0,0.4054651081081644,4,1.0,1.0,2.0,300,30,120,1,1,1,0,3,1,1,1,0,0,0,0,4886,2556.0,117.0,0,0,0,0,1,1,1,1,0,0,1,2.056862745098039,-0.6763196361100849,-0.6213780292903733,0.6762918716255957,1.2855884604947334,5,300.0
5,40.71552,-73.94889,88.0,-0.6931471805599453,6,4.0,4.0,4.0,344,30,365,0,1,1,0,3,1,1,1,0,0,0,0,3265,785.0,569.0,0,1,1,0,1,1,1,0,0,0,1,2.80030959752322,0.5004960375035842,-0.4163428689087621,-0.7184966611477296,-0.7859748833644723,6,297.0
5,40.71734,-73.87805,40.0,-0.6931471805599453,12,1.0,3.0,7.0,365,30,1124,1,1,1,0,3,1,1,0,0,1,0,0,3272,3159.0,1741.0,0,1,1,0,0,0,1,0,0,0,1,3.125,2.2459515015467875,-0.5792926972296354,-0.721726368653794,-1.6116214126272856,4,200.0
2,40.75155,-73.99813,97.0,3.481240089335692,2,1.0,1.0,1.0,285,30,365,0,1,1,1,1,1,1,0,1,0,0,0,563,1386.2627873819283,382.8981464979505,1,1,0,0,1,1,1,0,0,0,1,3.5669781931464173,-1.6762940535343822,-0.5219501148033389,-0.4229570891387559,4.516345807263462e-17,5,300.0
1,40.69534108555263,-73.90681287357651,95.0,0.4054651081081644,3,1.0,0.0,1.0,308,30,365,1,1,1,0,3,1,1,1,0,0,0,0,4394,407.0,87.0,0,1,1,0,0,0,1,0,0,0,1,1.4187604690117253,-1.4633697021839804,-0.6214938040136322,-0.2168097911493543,1.6854148702114098,4,200.0
1,40.75037469999999,-73.99637609999999,94.0,-0.6931471805599453,1,1.0,0.0,1.0,143,30,183,1,1,1,0,3,1,1,0,1,0,0,0,3455,1386.2627873819283,382.8981464979505,1,1,0,0,0,1,1,1,0,0,0,3.5669781931464173,-2.1441096026838764,0.0132768682329312,-0.4229570891387559,4.516345807263462e-17,4,288.0
0,40.58788,-73.97527,78.57919812357986,0.4054651081081644,2,1.0,1.0,1.0,255,30,1124,0,1,1,0,1,1,1,1,0,0,0,0,2591,2429.0,511.0,0,0,0,0,1,1,1,1,0,0,1,1.3333333333333333,-1.9560563472919943,-0.6292119573682003,-0.4905614657354318,1.5937239601081945,5,200.0
5,40.73209274419936,-74.00600528269536,99.0,-0.6931471805599453,3,1.0,1.0,1.0,272,2,1124,0,1,1,1,3,1,1,0,1,0,0,0,1447,328.0,89.0,0,1,1,0,0,1,1,1,0,0,1,4.112582781456954,-1.3219184719012105,-0.6012043760702318,1.037251972353015,0.2040876402226016,6,291.0
1,40.76078,-73.98545,97.0,-0.6931471805599453,12,3.0,3.0,6.0,210,1,1124,0,1,1,1,2,1,1,0,1,0,0,0,2467,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,0,4.043062200956938,1.276230242334924,4.117628257763179,-0.4229570891387559,4.516345807263462e-17,3,288.0
1,40.67561,-73.89078,91.0,-0.6931471805599453,4,1.0,1.0,2.0,354,30,120,0,1,1,0,3,1,0,1,0,0,0,0,2893,2767.0,379.0,0,0,0,0,1,1,1,1,0,0,1,2.12707182320442,1.2859509963230251,-0.6194546474794301,1.0969344296005437,0.1185198545774979,5,240.0
0,40.81074377785376,-73.9421337453503,50.0,0.4054651081081644,2,1.0,1.0,1.0,119,30,30,0,1,1,0,1,1,1,0,1,0,0,0,3193,615.0,386.0,0,0,0,0,1,1,1,1,0,0,1,1.941095890410959,-0.8658166109879728,-0.629626217775903,-0.4958102323383582,1.1340837514194744,5,50.0
0,40.65504,-73.9515,79.0,5.865050622252324,1,0.0,1.0,1.0,106,30,180,0,1,1,1,1,1,1,1,0,0,0,0,1853,1386.2627873819283,382.8981464979505,1,0,1,0,0,1,1,0,0,0,1,1.5114503816793894,-0.0231406017093768,1.0494181924832249,-0.4229570891387559,4.516345807263462e-17,4,200.0
0,40.82402,-73.93772,100.0,1.252762968495368,2,1.0,1.0,1.0,333,30,365,0,1,1,0,1,1,1,0,1,0,0,0,3893,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.941095890410959,-0.4561653874153993,-0.621631145882125,-0.4229570891387559,4.516345807263462e-17,4,100.0
2,40.74848,-73.97757,95.0,-0.6931471805599453,1,1.0,0.0,1.0,365,30,365,0,1,1,0,3,1,1,0,1,0,0,0,2812,2420.0,1435.0,0,1,0,0,0,0,1,0,1,0,1,3.5,2.2459515015467875,-0.1337475177360873,-0.7518927558383047,0.505617603695542,4,267.0
0,40.83393,-73.92499,100.0,1.252762968495368,1,1.0,1.0,1.0,62,30,1124,1,1,1,0,1,1,1,0,0,0,1,0,3434,2964.0,496.0,0,1,0,0,1,1,1,1,0,0,1,0.625,-0.1976861481136972,-0.6228739271052329,-0.6970052676253207,-0.2108957111613167,6,270.0
1,40.758066322548856,-73.80775406430003,100.0,0.4054651081081644,2,1.0,1.0,1.0,269,30,365,0,0,0,0,1,1,0,0,0,1,0,0,483,476.0,406.0,0,1,0,0,0,0,1,0,0,0,1,1.303482587064677,2.158678728344627,-0.6279691761450924,-0.4939343331113042,0.7424319482233208,3,0.0
4,40.76714,-73.92534,78.57919812357986,0.4054651081081644,2,1.0,1.0,2.0,365,30,1124,1,1,1,0,1,1,1,0,0,1,0,0,4424,764.0,378.0,0,0,0,1,1,1,0,1,0,0,1,1.6785714285714286,2.2459515015467875,-0.629626217775903,0.3156590901463297,1.3837729040467053,5,100.0
5,40.71559,-73.95344,43.0,-0.6931471805599453,2,1.5,2.0,2.0,129,4,60,0,1,1,0,3,1,1,1,0,0,0,0,4666,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.80030959752322,-1.2037932780234863,-0.6266427657030368,-0.4229570891387559,4.516345807263462e-17,6,100.0
1,40.63969,-74.08276,88.0,0.9162907318741552,2,1.0,1.0,1.0,96,30,180,1,1,1,0,3,1,1,0,0,0,0,1,3351,98.0,98.0,0,1,1,0,1,1,1,1,0,0,1,1.7307692307692308,-2.04153509974285,-0.6198904750323667,-0.231980020116777,0.017506195829467,7,180.0
0,40.87593,-73.83799,78.57919812357986,-0.6931471805599453,1,0.0,1.0,0.0,215,30,365,0,1,1,0,3,1,1,0,0,0,1,0,3013,1386.2627873819283,382.8981464979505,1,0,0,0,0,0,0,0,0,0,0,1.625,-2.1441096026838764,-0.6266427657030368,-0.4229570891387559,4.516345807263462e-17,0,0.0
0,40.74063,-73.89442,69.0,5.363636832668679,1,1.0,1.0,1.0,55,30,365,0,1,1,0,1,1,1,0,0,1,0,0,2315,1386.2627873819283,382.8981464979505,1,0,0,0,0,0,1,0,0,0,1,1.167883211678832,1.3873269743377925,0.1573157558990201,-0.4229570891387559,4.516345807263462e-17,2,190.0
0,40.67974805624304,-73.91101263977704,79.0,2.0149030205422647,2,2.0,4.0,1.0,247,30,365,1,1,1,0,1,1,1,1,0,0,0,0,724,655.0,448.0,0,1,0,0,1,1,1,0,0,0,1,1.83495145631068,-2.1441096026838764,-0.6085408249484874,-0.7323271898641283,0.9483367638895636,5,300.0
3,40.80196,-73.96349,0.0,-0.6931471805599453,2,1.0,2.0,2.0,256,30,365,0,1,1,0,3,1,1,0,1,0,0,0,4334,4247.0,919.0,0,1,1,0,0,0,1,0,0,0,1,3.109090909090909,-2.1441096026838764,-0.6258142448876315,-0.1597453355619056,0.5906099544401239,4,0.0
0,40.70899,-73.9027,100.0,0.4054651081081644,1,1.0,1.0,1.0,169,30,730,0,1,1,0,1,1,1,0,0,1,0,0,3715,3464.0,298.0,0,0,0,0,1,1,1,1,0,0,1,1.3314917127071824,-1.7950185098752358,-0.6287976969604977,-0.3833426052228867,1.2870784466483247,5,100.0
1,40.6981255,-73.9307007,100.0,0.9162907318741552,2,1.0,1.0,1.0,338,30,365,0,1,1,0,1,1,0,1,0,0,0,0,2039,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.4187604690117253,-0.110413374911537,-0.626250072440568,-0.4229570891387559,4.516345807263462e-17,4,200.0
1,40.6714749,-73.927039,100.0,-0.6931471805599453,8,1.0,2.0,3.0,354,30,360,0,1,1,1,3,1,1,1,0,0,0,0,831,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,2.056862745098039,1.2859509963230251,-0.6262285052953341,-0.4229570891387559,4.516345807263462e-17,3,50.0
1,40.68105,-73.90409,78.57919812357986,0.4054651081081644,1,1.0,1.0,1.0,364,30,31,0,1,1,0,1,1,1,1,0,0,0,0,2849,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,1.386138613861386,2.158678728344627,-0.629626217775903,-0.4229570891387559,4.516345807263462e-17,7,0.0
1,40.6716687,-73.7791565,99.0,1.8718021769015916,2,1.0,1.0,1.0,79,1,28,0,1,1,0,1,1,1,0,0,1,0,0,2465,2451.0,108.0,0,0,0,0,1,1,1,1,0,0,1,1.679245283018868,1.2859509963230251,-0.6115027098761198,1.2454754334782887,0.5524933744574431,5,258.0
0,40.66821,-73.89567,91.0,2.2512917986064958,1,2.0,1.0,1.0,153,30,365,0,1,1,0,1,1,1,1,0,0,0,0,2102,2065.0,120.0,0,0,0,0,1,1,1,1,0,0,1,2.12707182320442,-0.110413374911537,-0.6026170550932225,-0.4640585548690651,0.605319052192703,5,237.0
