price,latitude,longitude,host_acceptance_rate,calculated_host_listings_count_private_rooms,accommodates,bathrooms,bedrooms,beds,availability_365,minimum_nights,maximum_nights,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,room_type,phone,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price,availability_short,hlc_short,nor_short,rs_short,amenities_count,host_responsiveness
5,40.71289324032161,-73.9963066463593,40.0,-0.6931471805599453,7,2.0,3.0,3.0,204,30,365,0,1,1,0,3,1,1,0,1,0,0,0,3143,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,3.130841121495327,1.903270492481524,-0.6257030118128561,-0.4147485260733696,3.2833993185588554e-16,4,0.0
1,40.83117197036275,-73.94872117713807,78.69644493311343,0.4054651081081644,1,1.0,1.0,1.0,179,30,365,0,1,1,0,1,1,1,0,1,0,0,0,4396,1385.667299530936,382.2577618941255,1,1,0,0,1,1,1,0,0,0,1,1.9365351629502567,2.165380637818876,-0.628690459723051,-0.4147485260733696,3.2833993185588554e-16,5,0.0
4,40.72491319472604,-73.94435047089114,93.0,-0.6931471805599453,4,1.0,2.0,2.0,92,2,29,1,1,1,0,3,1,1,1,0,0,0,0,4089,2779.0,100.0,0,0,0,0,1,1,0,1,0,0,1,3.1666666666666665,-1.936512747933041,-0.6239144558825009,3.9311916030718144,1.3268492309812026,4,200.0
1,40.66171,-73.95699,99.0,0.4054651081081644,1,1.0,1.0,1.0,8,3,4,1,1,1,0,1,1,1,1,0,0,0,0,2832,1852.0,95.0,0,0,0,0,1,0,1,1,0,0,1,1.792,-1.980345519466355,-0.628690459723051,1.890130983405876,1.6610420677764068,4,300.0
0,40.7573,-73.93245,78.69644493311343,1.252762968495368,2,1.5,4.0,1.0,90,30,30,0,0,1,0,1,1,1,0,0,1,0,0,2146,2114.0,693.0,0,1,0,0,1,1,1,1,0,0,1,2.362962962962963,2.25275068626466,-0.621912253743129,0.2332985669937205,0.1356301759287178,6,200.0
5,40.6408,-73.93863,99.0,-0.6931471805599453,7,2.0,3.0,3.0,10,30,365,0,1,1,0,3,1,1,1,0,0,0,0,1531,778.0,497.0,0,1,1,0,1,0,1,0,0,0,1,1.515,-1.2684345997259836,-0.6199975796568562,-0.4638436844818471,-0.0254618323636385,5,300.0
0,40.66281,-73.94628,23.0,6.578556526327422,1,2.0,4.0,1.0,307,30,365,0,1,1,0,1,1,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,0,1,0,1,0,1,0,0,0,1,1.792,-1.544786832575639,2.067357328819857,-0.4147485260733696,3.2833993185588554e-16,4,297.0
4,40.63188,-73.906,78.69644493311343,-0.6931471805599453,4,1.0,2.0,2.0,359,30,359,1,1,1,0,3,1,0,1,0,0,0,0,1084,1069.0,400.0,0,0,0,0,1,1,1,1,0,0,1,2.1463414634146343,1.7285303955899565,-0.6257030118128561,-0.0170976895755658,0.3386855308698619,5,200.0
4,40.75566,-73.96962,69.0,-0.6931471805599453,1,1.0,1.0,2.0,179,30,300,1,1,1,0,3,1,1,0,1,0,0,0,3539,1451.0,1143.0,0,1,1,0,1,1,1,0,0,0,1,3.9859154929577465,2.25275068626466,-0.5521912664562325,-0.7217166643639759,1.8715625150040345,6,300.0
0,40.688014,-73.942952,96.0,2.1400661634962708,1,1.0,1.0,1.0,278,30,120,1,1,1,0,1,1,1,1,0,0,0,0,4957,1166.0,304.0,0,1,0,0,1,1,1,1,0,0,1,1.8409785932721712,-2.090803373776338,-0.5985901878931679,-0.5795450553065467,-2.732519279714646,6,300.0
4,40.76385,-73.98372,100.0,-0.6931471805599453,3,1.0,1.0,1.0,183,30,270,0,1,1,1,3,1,1,0,1,0,0,0,3694,1393.0,1393.0,0,1,0,0,1,1,1,0,1,0,1,3.9859154929577465,-2.1421350841838223,0.7056727032576797,-0.7464111449046662,-0.0897114466984786,6,300.0
3,40.68408570326341,-73.94157690456281,88.0,-0.6931471805599453,4,1.0,2.0,3.0,286,30,90,1,1,1,0,3,1,1,1,0,0,0,0,4596,594.0,108.0,0,0,1,0,1,1,1,1,0,0,1,1.8409785932721712,-0.3980730161805867,-0.5817724681236549,-0.1247513630643801,1.5575095530270082,6,300.0
4,40.70579,-73.91047,33.0,-0.6931471805599453,3,1.0,2.0,2.0,365,30,1124,0,1,1,0,3,1,1,0,0,1,0,0,3694,734.0,462.0,0,0,0,0,1,1,0,0,0,0,1,1.2307692307692308,2.25275068626466,-0.6248653612418342,-0.3239379537540349,0.9978258472107304,3,0.0
5,40.7136,-73.9503,100.0,-0.6931471805599453,7,1.0,3.0,5.0,338,30,365,0,1,1,0,3,1,1,1,0,0,0,0,1210,772.0,651.0,0,1,0,0,1,1,1,1,0,0,1,2.7847358121330723,-0.1062406217715059,-0.609067227654634,-0.7217235087492295,1.8715625150040345,6,300.0
4,40.61881,-74.0323824,100.0,-0.6931471805599453,2,1.0,0.0,1.0,270,30,365,0,1,1,1,3,1,0,1,0,0,0,0,314,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,2.771929824561404,2.25275068626466,-0.5045485447098939,-0.4147485260733696,3.2833993185588554e-16,3,300.0
5,40.67029,-73.97779,67.0,-0.6931471805599453,7,2.5,3.0,4.0,11,30,100,0,1,1,0,3,1,1,1,0,0,0,0,3810,3478.0,112.0,0,1,0,0,1,1,1,1,0,0,1,3.1020408163265305,-2.1421350841838223,-0.6171190796968339,-0.5300876503726288,1.7375319518652808,6,300.0
3,40.7555288,-73.9126742,78.69644493311343,0.4054651081081644,5,1.0,3.0,3.0,364,30,365,0,1,1,0,1,1,0,0,0,1,0,0,980,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.6768292682926829,2.165380637818876,-0.627433983866518,-0.4147485260733696,3.2833993185588554e-16,4,0.0
1,40.77549,-73.95128,78.69644493311343,-0.6931471805599453,1,1.0,0.0,1.0,304,30,300,0,1,1,0,3,1,1,0,1,0,0,0,4750,3738.0,3738.0,0,1,0,0,0,0,1,0,0,0,1,2.825,-1.6459285502448084,-0.6257030118128561,-0.7491534551013532,1.8715625150040345,3,100.0
5,40.71766106981087,-74.001326614687,97.0,1.5040773967762742,2,1.0,1.0,1.0,324,1,365,0,1,1,1,1,1,1,0,1,0,0,0,1851,462.0,250.0,0,1,1,0,0,0,1,0,0,0,0,3.130841121495327,1.7285303955899565,-0.6172666748966349,-0.5860646720571054,-1.9518171499581567,3,210.0
3,40.67507,-74.01209,78.0,-0.6931471805599453,2,1.0,1.0,2.0,153,30,1124,0,1,1,0,3,1,1,1,0,0,0,0,4023,3519.0,114.0,0,0,0,1,1,1,1,1,0,0,0,3.473684210526316,-0.1062406217715059,-0.6252841865273451,0.1370713857841221,0.3528042825864878,5,300.0
3,40.69912184882667,-73.76628915771866,100.0,-0.6931471805599453,7,1.0,3.0,5.0,364,30,365,1,1,1,0,3,1,1,0,0,1,0,0,789,630.0,219.0,0,1,1,0,1,1,1,0,0,0,1,1.827586206896552,2.165380637818876,-0.6106292740083666,-0.6947905274199372,-0.6655123082550132,6,300.0
2,40.68245,-73.97713,90.0,-0.6931471805599453,2,1.0,1.0,1.0,78,30,90,1,1,1,0,3,1,1,1,0,0,0,0,3400,2038.0,115.0,0,1,0,0,1,1,1,0,0,0,1,3.1020408163265305,-1.5119014776837612,-0.6257030118128561,-0.4256223778159925,1.4837881576829417,5,300.0
5,40.76304,-73.986965,96.0,-0.6931471805599453,4,2.0,2.0,2.0,97,30,1124,0,1,1,0,3,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,3.134851138353765,-2.1421350841838223,8.515613948689795,-0.4147485260733696,3.2833993185588554e-16,7,300.0
2,40.67627,-73.73914,100.0,-0.6931471805599453,4,1.0,3.0,3.0,284,30,365,1,1,1,0,3,1,1,0,0,1,0,0,2900,1385.667299530936,382.2577618941255,1,1,0,0,1,1,1,1,0,0,1,1.4814814814814814,-1.723095978187245,-0.6193264609127003,-0.4147485260733696,3.2833993185588554e-16,6,300.0
1,40.86839,-73.92015,100.0,-0.6931471805599453,4,1.0,1.0,2.0,236,30,1124,0,1,1,0,3,1,1,0,1,0,0,0,2356,2285.0,139.0,0,1,0,0,1,1,1,1,0,0,1,1.3846153846153846,-2.1421350841838223,-0.6257030118128561,0.9654750034405442,0.5739503166084736,6,200.0
1,40.67885,-73.91936,100.0,1.252762968495368,2,1.0,1.0,1.0,364,30,365,0,1,1,0,1,1,1,1,0,0,0,0,982,739.0,481.0,0,1,0,0,1,1,1,1,0,0,1,1.8409785932721712,2.25275068626466,-0.621912253743129,-0.6503960660943531,-0.865898697239396,6,0.0
3,40.68752,-73.93748,56.0,-0.6931471805599453,2,1.0,1.0,1.0,307,30,365,1,1,1,0,3,1,1,1,0,0,0,0,4456,1090.0,541.0,0,1,0,1,1,0,1,1,0,0,1,1.8409785932721712,-1.544786832575639,-0.6125910624767898,-0.6887952532332247,1.5016823158511992,6,200.0
3,40.68183,-73.93929,97.0,-0.6931471805599453,2,1.0,1.0,1.0,179,30,365,1,1,1,0,3,1,1,1,0,0,0,0,3899,780.0,388.0,0,1,1,0,0,1,1,1,0,0,1,1.8409785932721712,2.25275068626466,-0.6047848031820332,0.3392247555207253,0.8760178945975666,6,300.0
3,40.67441,-73.98326,78.0,-0.6931471805599453,2,1.0,1.0,2.0,196,30,150,1,0,1,0,3,1,1,1,0,0,0,0,1983,1975.0,141.0,0,0,0,0,1,0,1,1,0,0,1,3.1020408163265305,-1.2226640594732543,-0.6193264609127003,-0.2599597926492903,1.6337899258251511,4,75.0
3,40.78895295801738,-73.97212187907978,86.0,-0.6931471805599453,2,1.0,0.0,1.0,364,30,1124,0,1,1,0,3,1,1,0,1,0,0,0,4522,386.0,187.0,0,1,1,0,1,1,1,0,0,0,1,3.020408163265306,2.165380637818876,-0.035026225510649,-0.597040757229107,-0.8434008961320762,6,276.0
4,40.75106,-73.98705,51.0,-0.6931471805599453,2,1.0,1.0,1.0,168,30,365,1,1,1,0,3,1,1,0,1,0,0,0,1214,1385.667299530936,382.2577618941255,1,0,0,0,1,1,1,0,0,0,1,3.9859154929577465,-1.7003036669438902,-0.3836456807538503,-0.4147485260733696,3.2833993185588554e-16,4,196.0
1,40.84477511021708,-73.93909890705102,78.69644493311343,0.4054651081081644,1,1.0,1.0,1.0,269,30,365,0,1,1,0,1,1,0,0,1,0,0,0,376,1385.667299530936,382.2577618941255,1,0,1,0,0,0,1,0,0,0,0,1.4183006535947713,2.165380637818876,-0.628690459723051,-0.4147485260733696,3.2833993185588554e-16,2,0.0
0,40.628668322362046,-73.95676720407575,23.0,6.578556526327422,1,1.0,1.0,1.0,364,30,365,0,1,1,0,1,1,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,0,0,1,1.1,2.165380637818876,2.067357328819857,-0.4147485260733696,3.2833993185588554e-16,5,297.0
3,40.78733669873317,-73.9418755585868,78.69644493311343,-0.6931471805599453,2,1.0,1.0,1.0,364,30,365,0,1,1,0,3,1,1,0,1,0,0,0,3549,1385.667299530936,382.2577618941255,1,0,1,0,0,0,1,0,0,0,1,2.0129310344827585,2.165380637818876,-0.6257030118128561,-0.4147485260733696,3.2833993185588554e-16,3,0.0
4,40.79947577494665,-73.94180624925339,100.0,-0.6931471805599453,4,1.0,2.0,3.0,304,2,29,0,0,1,1,3,1,1,0,1,0,0,0,3832,98.0,88.0,0,1,1,0,1,1,1,1,0,0,1,2.0129310344827585,-0.5499002308760288,-0.6257030118128561,0.2932366293426345,0.9468620171219476,7,300.0
2,40.7005,-73.91429,100.0,-0.6931471805599453,4,1.0,2.0,4.0,317,30,365,1,1,1,1,3,1,1,1,0,0,0,0,3759,543.0,96.0,0,1,0,1,1,1,1,0,0,0,1,1.4621848739495795,-1.0372610464631475,-0.5742717793260979,-0.3075538156640292,0.7488111157239481,6,300.0
3,40.76411,-73.99371,44.0,-0.6931471805599453,5,1.0,2.0,2.0,320,30,365,0,1,1,0,3,1,1,0,1,0,0,0,3266,2675.0,170.0,0,1,0,0,0,0,1,0,0,0,1,3.134851138353765,-0.7718120002133534,0.3511848349383527,-0.6837939090921744,1.2215898674291972,3,56.0
5,40.70613,-74.00691,70.0,-0.6931471805599453,2,1.0,1.0,1.0,363,30,365,0,1,1,0,3,1,1,0,1,0,0,0,1003,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,4.306976744186047,2.165380637818876,5.680324858364793,-0.4147485260733696,3.2833993185588554e-16,3,300.0
3,40.7214556,-73.9944242,66.0,-0.6931471805599453,2,1.0,1.0,1.0,145,30,365,1,1,1,0,3,1,1,0,1,0,0,0,1301,420.0,388.0,0,0,0,1,0,1,1,1,0,0,1,3.927536231884058,-2.1421350841838223,-0.4152768321077109,-0.6541459951072099,1.8715625150040345,5,200.0
0,40.66974,-73.87707,87.0,2.0149030205422647,2,1.0,1.0,1.0,308,30,1124,1,1,1,0,1,1,1,1,0,0,0,0,3313,2306.0,207.0,0,0,0,0,1,1,0,1,0,0,1,2.1020408163265305,-1.502771258808968,-0.6079370164977738,-0.0937591761482345,0.4483875230770551,4,300.0
2,40.732851212140126,-73.98564784100823,100.0,0.4054651081081644,2,1.0,1.0,1.0,365,30,730,0,1,1,0,1,1,1,0,1,0,0,0,3357,2963.0,357.0,0,1,1,0,0,0,1,0,0,0,0,2.753623188405797,2.25275068626466,-0.62827163443754,1.05493884513114,-0.7857662839173117,3,0.0
4,40.78202,-73.97593,14.0,0.9162907318741552,12,2.0,4.0,6.0,365,30,1124,0,1,1,0,3,1,1,0,1,0,0,0,5396,1578.0,419.0,0,1,0,0,1,0,1,1,0,0,1,3.020408163265306,2.25275068626466,-0.5993763278469554,-0.5603215063887229,-0.7125405862124561,5,0.0
3,40.72135,-73.94355,56.0,-0.6931471805599453,4,1.5,1.0,2.0,296,30,180,1,1,1,0,3,1,1,1,0,0,0,0,3802,1036.0,96.0,0,1,0,0,1,1,1,1,0,0,1,3.1666666666666665,-1.7657025411956049,-0.6257030118128561,-0.3272332632931619,1.7449598156141275,6,100.0
3,40.75896,-73.96135,42.0,-0.6931471805599453,2,1.0,1.0,1.0,329,30,1124,1,1,1,0,3,1,1,0,1,0,0,0,1950,1862.0,460.0,0,1,1,0,1,1,1,0,1,0,1,3.9859154929577465,-0.4390263109924296,-0.3869179124290872,-0.6778054792907156,1.7643380644930315,7,288.0
4,40.68775,-73.75868,100.0,-0.6931471805599453,8,2.0,3.0,3.0,211,1,90,1,1,1,0,3,1,1,0,0,1,0,0,768,741.0,89.0,0,1,0,1,1,1,1,1,0,0,1,1.827586206896552,-1.738684845177274,-0.6257030118128561,4.70789051958668,1.393400607975317,7,300.0
5,40.752344,-73.985197,100.0,1.5040773967762742,2,1.0,1.0,1.0,110,1,365,0,1,1,1,1,1,1,0,1,0,0,0,341,112.0,112.0,0,1,1,0,0,0,1,0,1,0,0,3.9859154929577465,1.990640540927308,-0.6185231507531679,-0.480897176463606,-1.1206048274029412,4,300.0
0,40.68747077340993,-73.9205121936551,23.0,6.578556526327422,1,1.0,4.0,1.0,365,30,365,0,1,1,0,1,1,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,1,0,1,1.8409785932721712,2.25275068626466,2.067357328819857,-0.4147485260733696,3.2833993185588554e-16,6,297.0
1,40.62479,-74.02045,100.0,0.4054651081081644,2,1.0,1.0,1.0,155,30,365,1,0,1,0,1,1,1,1,0,0,0,0,2168,1056.0,165.0,0,0,0,0,1,1,0,1,0,0,1,1.45,-0.7876200209130311,-0.628690459723051,0.023553687122415,1.230998637816486,4,300.0
4,40.73006,-73.99003,100.0,0.4054651081081644,1,1.0,1.0,1.0,90,30,1124,0,1,1,0,1,1,1,0,1,0,0,0,4053,3213.0,1779.0,0,0,1,0,0,0,1,0,0,0,1,3.291512915129151,2.25275068626466,-0.618087155261912,-0.6832832552988357,-0.2671001149624835,3,100.0
1,40.70342,-73.91226,100.0,0.4054651081081644,2,1.0,1.0,1.0,13,3,60,1,1,1,1,1,1,1,1,0,0,0,0,2441,1285.0,97.0,0,0,0,1,1,1,0,1,0,0,1,1.4621848739495795,-1.7000081723230458,-0.627852809152029,1.1920478726136898,1.367452087907233,5,300.0
3,40.70363030141379,-74.00658860784324,51.0,-0.6931471805599453,2,1.0,0.0,1.0,206,30,365,1,1,1,0,3,1,1,0,1,0,0,0,1214,1385.667299530936,382.2577618941255,1,0,0,0,0,1,1,0,0,0,1,4.306976744186047,-1.457416784129855,-0.3836456807538503,-0.4147485260733696,3.2833993185588554e-16,3,196.0
5,40.68271,-73.95378,100.0,-0.6931471805599453,2,2.0,1.0,1.0,15,30,60,0,1,1,0,3,1,1,1,0,0,0,0,2772,1085.0,448.0,0,1,0,1,1,1,0,1,0,0,1,1.8409785932721712,-1.0130022562135166,-0.6257030118128561,-0.5927664856524041,1.553794372744803,6,300.0
2,40.74421201172255,-73.90166158218769,78.69644493311343,4.808111029984782,1,1.0,1.0,1.0,270,30,365,0,1,1,1,1,1,1,0,0,1,0,0,646,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.1596638655462186,2.25275068626466,0.0924913486958528,-0.4147485260733696,3.2833993185588554e-16,4,0.0
1,40.57706,-74.01059,100.0,1.252762968495368,2,1.0,1.0,1.0,138,2,60,1,0,1,0,1,1,1,1,0,0,0,0,2213,1267.0,86.0,0,0,0,0,1,1,0,0,0,1,1,2.0,-0.6728925517864962,-0.5496760674138589,1.4625934958657518,0.9376094318584286,4,300.0
5,40.72421920000001,-74.0034696,96.0,-0.6931471805599453,2,1.0,1.0,1.0,261,30,1124,0,1,1,0,3,1,1,0,1,0,0,0,2900,450.0,226.0,0,1,1,0,1,1,1,0,0,0,1,4.25,-2.1421350841838223,8.515613948689795,-0.6810789764365023,-3.52751313962222,6,300.0
2,40.79361,-73.9711,97.0,0.4054651081081644,2,1.0,1.0,1.0,89,30,365,1,1,1,0,1,1,0,0,1,0,0,0,5205,296.0,161.0,0,0,1,0,0,0,1,0,0,0,1,3.020408163265306,-1.5846897139548215,-0.626596333295496,-0.1748823342565669,0.6032196336394553,3,300.0
1,40.6806,-73.93014,67.0,-0.6931471805599453,3,1.0,1.0,1.0,85,30,30,0,1,1,0,3,1,0,1,0,0,0,0,3149,1284.0,402.0,0,1,1,0,1,0,1,1,0,0,1,1.8409785932721712,1.886159922345696,-0.6176511597706563,-0.1881764512831049,-0.1309631062818395,6,200.0
2,40.67634,-73.74763,78.69644493311343,-0.6931471805599453,4,1.0,1.0,2.0,364,30,365,0,1,1,0,3,1,1,0,0,1,0,0,1952,532.0,448.0,0,1,1,0,1,1,1,0,0,0,1,1.4814814814814814,2.165380637818876,-0.6257030118128561,-0.6147460335374223,0.0815207842191876,6,0.0
2,40.7671997,-73.9235089,78.69644493311343,4.808111029984782,2,1.0,1.0,1.0,270,30,365,0,1,1,1,1,1,1,0,0,1,0,0,646,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,1.6768292682926829,2.25275068626466,0.0924913486958528,-0.4147485260733696,3.2833993185588554e-16,7,0.0
2,40.68788,-73.90799,100.0,0.4054651081081644,2,1.0,1.0,1.0,267,30,1124,0,1,1,0,1,1,1,1,0,0,0,0,2667,1820.0,447.0,0,1,0,0,1,1,1,1,0,0,1,1.4621848739495795,2.078010589373092,-0.6277395543637176,0.0493926741843496,0.1146055670895631,6,300.0
2,40.7086351,-73.7330262,0.0,0.4054651081081644,2,1.0,1.0,1.0,365,30,365,0,1,1,0,1,1,1,0,0,1,0,0,738,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,0,0,1,1.763157894736842,2.25275068626466,-0.62827163443754,-0.4147485260733696,3.2833993185588554e-16,5,0.0
3,40.76041265729704,-73.991645015699,79.0,5.865050622252324,1,0.0,4.0,1.0,259,30,180,0,1,1,0,1,1,1,0,1,0,0,0,1853,1385.667299530936,382.2577618941255,1,0,1,0,0,1,1,0,0,0,1,3.134851138353765,-2.1421350841838223,1.060133305106011,-0.4147485260733696,3.2833993185588554e-16,4,200.0
2,40.75543,-73.91495,88.0,-0.6931471805599453,1,1.0,1.0,2.0,122,30,120,1,0,1,0,3,1,1,0,0,1,0,0,3861,908.0,207.0,0,0,0,1,1,1,1,1,0,0,1,1.6768292682926829,-1.544786832575639,-0.6248653612418342,-0.5531227277705929,1.6737998858483067,6,100.0
5,40.75465899999999,-73.9721295,96.0,-0.6931471805599453,2,1.5,1.0,1.0,82,30,1124,0,1,1,1,3,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,3.9859154929577465,-2.1421350841838223,8.515613948689795,-0.4147485260733696,3.2833993185588554e-16,7,300.0
3,40.74405,-73.91594,80.0,-0.6931471805599453,5,1.0,2.0,4.0,180,30,185,0,1,1,0,3,1,1,0,0,1,0,0,3841,3119.0,837.0,0,1,1,0,1,1,1,1,0,0,1,1.7613636363636365,2.25275068626466,-0.6112746088705003,-0.6421143804222623,-1.44268035964498,7,200.0
0,40.75083141673118,-73.8950301848634,69.0,5.363636832668679,2,1.0,1.0,1.0,32,30,365,0,1,1,0,1,1,1,0,0,1,0,0,2315,1385.667299530936,382.2577618941255,1,0,0,0,1,1,1,0,0,0,1,1.0833333333333333,-0.6162188249339057,0.1614893943831846,-0.4147485260733696,3.2833993185588554e-16,4,190.0
5,40.78309,-73.97998,74.0,2.4423470353692043,2,1.0,1.0,1.0,298,1,28,0,1,1,1,1,1,0,0,1,0,0,0,1850,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,3.020408163265306,-0.1334994596953797,-0.5939617792524184,-0.4147485260733696,3.2833993185588554e-16,3,300.0
3,40.76259,-73.99312,47.0,-0.6931471805599453,3,1.0,0.0,1.0,365,30,365,0,1,1,0,3,1,1,0,1,0,0,0,2796,120.0,120.0,0,1,1,0,1,1,1,0,0,0,1,3.134851138353765,2.25275068626466,-0.5698379337235446,-0.5302587600039718,-26.19644493106568,6,60.0
3,40.67748504557779,-73.93330221117934,81.0,-0.6931471805599453,2,1.0,1.0,1.0,85,2,150,1,1,1,0,3,1,1,1,0,0,0,0,2690,1385.667299530936,382.2577618941255,1,1,0,0,1,1,1,1,0,0,1,2.112745098039216,-1.196828341938302,-0.6193264609127003,-0.4147485260733696,3.2833993185588554e-16,6,300.0
2,40.8407,-73.83328,81.0,-0.6931471805599453,2,1.0,0.0,1.0,365,30,356,0,1,1,0,3,1,1,0,0,0,1,0,1309,1029.0,421.0,0,0,0,0,0,1,1,1,0,0,1,1.375,2.25275068626466,-0.6056224537530551,-0.5082176126516702,-1.1218008761119138,4,300.0
1,40.76624642138661,-73.81962138976864,75.0,-0.6931471805599453,4,1.0,1.0,1.0,251,30,90,0,1,1,0,3,1,1,0,0,1,0,0,421,144.0,144.0,0,0,1,0,1,0,1,0,0,0,1,1.2580645161290325,0.5927197657947655,-0.6193264609127003,-0.6015588251178334,1.8715625150040345,4,100.0
4,40.71592,-73.99589,70.0,-0.6931471805599453,2,1.0,1.0,1.0,363,30,365,0,1,1,0,3,1,1,0,1,0,0,0,1003,1385.667299530936,382.2577618941255,1,1,0,0,1,0,1,0,1,0,0,3.130841121495327,2.165380637818876,5.680324858364793,-0.4147485260733696,3.2833993185588554e-16,4,300.0
2,40.77103720636023,-73.95598677572622,72.0,-0.6931471805599453,2,1.0,1.0,1.0,214,30,365,0,1,1,0,3,1,1,0,1,0,0,0,3902,172.0,172.0,0,1,1,0,1,1,1,1,0,0,1,2.825,-1.2793377863258448,-0.4344064848081787,-0.6399511678714511,-3.036188499158326,7,174.0
1,40.70646,-73.90838,78.69644493311343,0.4054651081081644,2,1.0,1.0,1.0,342,30,1124,1,1,1,0,1,1,0,0,0,1,0,0,4403,799.0,417.0,0,1,0,1,1,1,0,1,0,0,1,1.2307692307692308,0.2432395720116297,-0.628690459723051,-0.1690487237588331,0.1915099067731405,6,0.0
3,40.74043,-74.00078,18.0,0.4054651081081644,3,1.0,2.0,2.0,311,30,365,0,1,1,0,1,1,1,0,1,0,0,0,4506,3477.0,358.0,0,1,0,0,1,1,1,0,0,0,1,3.5985130111524164,-1.1499521641133903,-0.6260642532216737,0.1864740356360101,-1.319609086164175,5,0.0
2,40.61787,-73.99968,78.69644493311343,-0.6931471805599453,6,1.0,2.0,3.0,364,30,1124,0,0,1,0,3,1,1,1,0,0,0,0,2795,2401.0,532.0,0,0,0,0,1,1,1,1,0,0,1,1.9259259259259256,2.165380637818876,-0.618375555553367,-0.0987331427482699,-0.8186972057140024,5,100.0
2,40.7556805,-73.80107869999999,93.0,2.2512917986064958,4,1.0,2.0,3.0,364,30,365,0,1,1,0,3,1,1,0,0,1,0,0,2708,817.0,264.0,0,0,1,0,1,1,1,1,0,0,1,1.2580645161290325,2.165380637818876,-0.5947822596176957,-0.3254220044372748,1.099598287233332,6,300.0
4,40.79148305386304,-73.96978246100136,100.0,0.4054651081081644,2,3.0,1.0,1.0,205,2,26,0,1,0,0,1,1,0,0,1,0,0,0,1877,236.0,91.0,0,1,1,0,0,0,1,0,0,0,1,3.020408163265306,-0.9978838075124054,-0.628690459723051,0.7082155276152268,1.8715625150040345,4,300.0
1,40.8185323464427,-73.86467915028334,30.0,-0.6931471805599453,2,1.0,1.0,1.0,363,30,365,0,1,1,0,3,1,1,0,0,0,1,0,1451,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.391304347826087,2.078010589373092,-0.6179567302678559,-0.4147485260733696,3.2833993185588554e-16,4,100.0
2,40.79685,-73.94437,33.0,0.9162907318741552,1,1.0,1.0,1.0,351,30,1124,1,1,1,0,1,1,1,0,1,0,0,0,4350,3332.0,782.0,0,1,0,0,1,1,1,1,0,0,1,2.0129310344827585,1.0295700080236851,-0.62530135673309,-0.3237326221964234,-0.4582230365427852,6,200.0
1,40.68550682179448,-73.91547183966767,100.0,2.2512917986064958,2,1.5,1.0,1.0,179,30,60,1,1,1,1,1,1,1,1,0,0,0,0,1264,646.0,392.0,0,1,0,0,1,1,1,0,0,0,1,1.8409785932721712,2.25275068626466,-0.5999023346613186,0.5227269031437067,0.3045824240354292,5,300.0
3,40.70004,-73.83928,55.0,-0.6931471805599453,3,1.0,2.0,2.0,364,30,1124,0,1,1,0,3,1,1,0,0,1,0,0,3021,1808.0,1808.0,0,1,0,0,1,1,1,1,0,0,1,1.127659574468085,2.165380637818876,-0.6044792326848335,-0.7464111449046662,1.8715625150040345,6,100.0
0,40.67397,-73.90619,100.0,0.4054651081081644,2,1.0,1.0,1.0,63,30,365,1,1,1,1,1,1,1,1,0,0,0,0,920,525.0,483.0,0,0,0,0,0,1,1,0,0,0,1,1.826086956521739,-0.1062406217715059,-0.628690459723051,-0.5653707612265491,1.2713760697558754,3,100.0
5,40.75015041957504,-73.97238516913983,100.0,-0.6931471805599453,4,1.0,1.0,2.0,183,1,365,0,1,1,1,3,1,1,0,1,0,0,0,497,442.0,107.0,0,1,0,0,0,1,1,0,1,0,0,3.9859154929577465,-0.018870573325722,-0.6025774219661668,-0.2344916816286356,0.3897564818249154,4,300.0
4,40.72809,-73.95556,100.0,-0.6931471805599453,2,1.0,1.0,2.0,113,30,1124,1,1,1,0,3,1,1,1,0,0,0,0,2911,1843.0,141.0,0,1,1,0,1,1,1,1,0,0,1,3.1666666666666665,-1.0031494830463157,-0.6257030118128561,0.3367425319636796,1.5947110473062378,7,200.0
