latitude,longitude,host_acceptance_rate,calculated_host_listings_count_private_rooms,accommodates,bathrooms,bedrooms,beds,availability_365,minimum_nights,maximum_nights,id,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,room_type,phone,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price,availability_short,hlc_short,nor_short,rs_short,amenities_count,host_responsiveness
40.74836,-73.9133,78.57919812357986,0.4054651081081644,1,1.0,1.0,1.0,365,30,30,114,0,0,1,0,1,1,1,0,0,1,0,0,3371,2807.0,1895.0,0,0,0,0,0,0,1,0,0,0,1,1.7757009345794392,2.2459279930644835,-0.6292448234332705,-0.7551942006008224,1.860976628765792,2,0.0
40.6863876,-73.985789,100.0,1.252762968495368,2,1.5,1.0,1.0,73,2,30,12916,0,1,1,0,1,1,1,1,0,0,0,0,4189,2262.0,83.0,0,1,0,0,0,1,0,1,0,0,0,3.804878048780488,-1.731793245101906,-0.6229070532622014,2.7310066728619806,1.7663927418153131,3,300.0
40.60077,-73.75626,78.57919812357986,-0.6931471805599453,9,2.0,3.0,3.0,358,30,30,1702,0,0,1,0,3,1,1,0,0,1,0,0,2093,1386.2627873819283,382.8981464979505,1,0,1,0,1,1,1,1,0,0,1,1.7241379310344829,1.6350505927500851,-0.6266771001605067,-0.4253161859048402,1.5360234056212424e-15,6,100.0
40.61399,-73.99787,89.0,0.4054651081081644,1,1.0,1.0,1.0,154,30,63,966,0,1,1,0,1,1,1,1,0,0,0,0,2159,2135.0,93.0,0,1,0,0,1,1,1,1,0,0,0,1.8387096774193548,0.0471264616414701,-0.6287153009074238,-0.2075290798677187,-1.891930364488284,5,300.0
40.76252786640278,-73.9930889592274,58.0,-0.6931471805599453,3,1.0,1.0,1.0,351,30,365,16017,0,1,1,0,3,1,0,0,1,0,0,0,3582,384.0,384.0,0,1,0,0,1,0,1,1,0,0,1,3.1260744985673354,1.1114413924806008,-0.2248225058932759,-0.715731728832324,1.860976628765792,5,297.0
40.74128,-73.99839,87.0,-0.6931471805599453,2,1.0,0.0,1.0,338,30,1124,19064,0,1,1,0,3,1,1,0,1,0,0,0,2857,861.0,85.0,0,1,1,0,1,1,1,0,0,0,1,3.5669781931464173,-0.1103134081481956,-0.2277481564003224,-0.4092000330377463,-3.341538387055237,6,300.0
40.73897,-73.87783,84.0,5.4359030295006,1,1.0,1.0,1.0,39,30,1124,11834,0,1,1,0,1,1,1,0,0,1,0,0,2334,474.0,100.0,0,0,0,0,0,0,1,0,0,0,0,1.2268041237113405,-0.0090054668369905,0.2208084595080367,-0.4657395337456769,1.860976628765792,1,198.0
40.757305,-73.83201799999999,100.0,-0.6931471805599453,6,1.0,2.0,3.0,299,30,30,12460,1,1,1,0,3,1,1,0,0,1,0,0,880,814.0,220.0,0,0,0,1,0,1,1,0,0,0,1,1.303482587064677,1.8527077961607537,-0.6203182821680069,0.5714643665579082,0.4839255080271696,4,300.0
40.67245,-73.92388,100.0,-0.6931471805599453,2,1.0,2.0,2.0,242,30,200,20733,0,1,1,0,3,1,1,1,0,0,0,0,4164,3974.0,497.0,0,0,1,0,1,1,1,1,0,0,1,2.056862745098039,-0.1975816081931097,-0.6266771001605067,0.0561640718975061,-0.1230040133400069,6,200.0
40.81514,-73.935,75.0,-0.6931471805599453,4,1.0,1.0,4.0,326,30,1124,1546,0,1,1,0,3,1,1,0,1,0,0,0,4571,2071.0,139.0,0,0,0,1,1,1,1,0,0,0,1,2.0616438356164384,-0.2062879831980125,-0.6266771001605067,-0.6215708188379825,-0.230669242014728,5,200.0
40.75065,-73.99683,71.0,0.4054651081081644,2,1.0,1.0,1.0,335,30,365,420,0,1,1,0,3,1,1,0,1,0,0,0,1158,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,3.5669781931464173,0.0808552419499915,-0.0776160380853226,-0.4253161859048402,1.5360234056212424e-15,4,74.0
40.68265023709019,-73.99180349687887,78.57919812357986,-0.6931471805599453,6,2.5,4.0,4.0,61,30,40,17593,0,1,1,0,3,1,1,1,0,0,0,0,3534,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,3.6666666666666665,-1.0171634553163944,-0.6266771001605067,-0.4253161859048402,1.5360234056212424e-15,4,100.0
40.738124279994274,-74.00323669836914,93.0,-0.6931471805599453,2,1.0,1.0,1.0,315,30,365,534,0,1,1,0,3,1,1,0,1,0,0,0,2751,420.0,163.0,0,0,0,1,1,1,1,1,0,0,1,4.112582781456954,-1.166238183692067,-0.5402571560108591,-0.5613891853214887,-3.0271528978148425,6,300.0
40.71449,-73.93977,79.0,5.865050622252324,1,0.0,4.0,1.0,276,30,180,3529,0,1,1,0,1,1,1,1,0,0,0,0,1853,1386.2627873819283,382.8981464979505,1,0,1,0,0,1,1,0,0,0,1,2.80030959752322,2.071391592974656,1.050033861150666,-0.4253161859048402,1.5360234056212424e-15,4,200.0
40.7164171,-73.9536081,96.0,-0.6931471805599453,4,1.0,2.0,2.0,338,30,1124,8562,0,1,1,1,3,1,1,1,0,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.80030959752322,-0.1103134081481956,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.77742,-73.94601,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,358,30,180,13685,0,1,0,0,3,1,1,0,1,0,0,0,3323,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,0,0,0,1,2.829512893982808,1.6350505927500851,-0.6266771001605067,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.73590050053576,-73.87829533546658,97.0,0.9162907318741552,2,1.0,1.0,1.0,89,30,30,14686,1,0,1,0,1,1,1,0,0,1,0,0,2726,2007.0,431.0,0,0,0,0,1,1,1,1,0,0,1,1.2268041237113405,2.158659793019569,-0.6262833415591365,-0.1215009281562982,0.6312761020530148,5,200.0
40.72,-73.99487,100.0,-0.6931471805599453,6,1.0,3.0,3.0,158,30,730,654,1,1,1,0,3,1,1,0,1,0,0,0,5130,5014.0,105.0,0,1,0,0,1,1,1,0,0,0,1,3.950617283950617,-2.127043637636274,-0.6262622937377058,1.2726472339792532,0.6901823583173832,5,0.0
40.67894439655037,-73.94025300355578,91.0,2.602689685444384,1,2.0,1.0,1.0,323,30,180,10540,0,1,1,1,0,1,1,1,0,0,0,0,697,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,1.83495145631068,-0.875768508542391,-0.5680568276656395,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.68483,-73.9456,100.0,0.4054651081081644,2,1.0,1.0,1.0,323,30,365,21043,0,1,1,1,3,1,1,1,0,0,0,0,2854,106.0,106.0,0,0,0,0,1,1,1,1,0,0,1,1.83495145631068,-0.875768508542391,-0.6101683694557712,-0.2348553055038462,0.95800206927521,5,300.0
40.63025213880335,-73.90007294701856,100.0,-0.6931471805599453,8,2.0,3.0,3.0,269,30,365,8947,0,0,1,0,3,1,1,1,0,0,0,0,1921,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,2.1272727272727274,2.158659793019569,-0.6139594641755072,-0.4253161859048402,1.5360234056212424e-15,7,270.0
40.579536,-73.849854,100.0,-0.6931471805599453,6,2.0,3.0,4.0,365,30,1124,3368,0,1,1,0,3,1,1,0,0,1,0,0,955,902.0,637.0,0,0,0,1,1,1,1,1,0,0,1,3.6,2.2459279930644835,-0.6266771001605067,-0.4581982605236854,0.3051194176026665,6,0.0
40.71228,-73.95808,25.0,0.4054651081081644,2,1.0,1.0,1.0,365,30,1124,1009,0,1,1,0,1,1,1,1,0,0,0,0,2601,2561.0,2072.0,0,1,0,0,0,0,1,0,0,0,1,2.80030959752322,2.2459279930644835,-0.622356482914924,-0.7274819755553006,1.860976628765792,3,0.0
40.84561,-73.86301,100.0,-0.6931471805599453,8,1.0,4.0,5.0,365,30,1124,962,0,1,1,1,3,1,1,0,0,0,1,0,1067,733.0,427.0,0,1,1,0,1,1,1,1,0,0,1,2.0,2.2459279930644835,-0.6099967741642072,-0.6152821435768671,-6.471443959379658,7,300.0
40.76344,-73.94155,100.0,0.9162907318741552,2,1.0,1.0,1.0,179,30,30,5215,1,1,1,1,1,1,1,0,0,1,0,0,742,722.0,120.0,0,0,1,0,1,1,1,1,0,0,1,2.305555555555556,2.2459279930644835,-0.6258685351363354,0.3927884471635635,1.1294197559020602,6,200.0
40.74656,-73.88558,100.0,-0.6931471805599453,2,1.0,1.0,1.0,359,30,1124,1360,1,1,1,0,3,1,1,0,0,1,0,0,3822,2567.0,230.0,0,1,1,0,1,1,1,1,0,0,1,1.2268041237113405,1.7223187927949992,-0.6131298513299053,0.7118263459523182,0.5908826981644981,7,300.0
40.73927,-74.00936,78.57919812357986,-0.6931471805599453,4,2.0,2.0,2.0,343,30,1124,16052,1,1,1,0,3,1,1,0,1,0,0,0,4111,2214.0,380.0,0,1,1,0,1,1,1,0,0,0,1,4.112582781456954,0.3260275920763745,-0.6266771001605067,-0.4746993958278522,1.3235465973322318,6,200.0
40.86384,-73.86364,40.0,-0.6931471805599453,12,2.0,3.0,3.0,365,30,1124,17242,0,1,1,0,3,1,1,0,0,0,1,0,3967,2422.0,1788.0,0,1,1,0,1,1,1,1,0,0,1,1.368421052631579,2.2459279930644835,-0.6121855223812576,-0.5445880297171272,-0.5169729529482004,7,0.0
40.73891067504883,-73.98082733154297,82.0,-0.6931471805599453,3,1.0,0.0,1.0,308,30,365,16756,0,1,1,0,3,1,1,0,1,0,0,0,2540,1469.0,1071.0,0,0,1,0,1,1,1,1,0,0,1,3.1920903954802258,-1.3727661087985006,0.8031174951471458,-0.7135753170655126,-4.173579169241126,6,300.0
40.6881946,-73.7651839,100.0,-0.6931471805599453,2,1.0,1.0,2.0,249,1,29,17231,1,1,1,0,3,1,1,0,0,1,0,0,2226,912.0,83.0,0,0,0,0,0,1,1,1,0,0,1,1.87012987012987,-1.3165358593053198,-0.6266771001605067,4.318171445265905,0.6984336988714299,4,300.0
40.80169,-73.95615,54.0,-0.6931471805599453,1,1.0,1.0,1.0,78,30,120,17448,0,1,1,0,0,1,1,0,1,0,0,0,5140,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,0,0,0,1,1.941095890410959,-2.0568719678915217,-0.6132297838872942,-0.4253161859048402,1.5360234056212424e-15,4,276.0
40.67810768463972,-74.01105044042485,100.0,-0.6931471805599453,2,1.0,1.0,1.0,159,30,60,18804,1,0,1,0,3,1,1,1,0,0,0,0,668,616.0,145.0,0,1,0,0,1,1,1,0,0,0,1,3.217391304347826,-0.8473713599849131,-0.6266771001605067,-0.3226327243447042,1.805447171753356,5,300.0
40.80656,-73.92943,78.57919812357986,0.9162907318741552,1,1.0,1.0,1.0,90,30,365,1505,0,1,0,0,1,1,1,0,0,0,1,0,778,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,3.2962962962962963,2.2459279930644835,-0.6199245235666366,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.75505,-73.8964,78.57919812357986,-0.6931471805599453,2,1.0,0.0,2.0,365,30,1124,100,0,1,1,1,3,1,1,0,0,1,0,0,3646,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.9732142857142856,2.2459279930644835,-0.6258474873149049,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.789855,-73.973142,96.0,-0.6931471805599453,4,2.0,2.0,2.0,265,30,1124,16125,0,1,1,1,3,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,3.109090909090909,-1.5565479176337405,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,7,300.0
40.7437759,-73.92036209999999,80.0,-0.6931471805599453,6,2.0,3.0,5.0,364,30,365,18543,1,0,1,0,3,1,1,0,0,1,0,0,987,515.0,515.0,0,1,1,0,0,1,1,1,0,0,1,1.7757009345794392,2.158659793019569,-0.6131298513299053,-0.7468165081955982,1.860976628765792,6,300.0
40.72986881459431,-73.988368351465,78.57919812357986,-0.6931471805599453,3,1.0,1.0,2.0,365,30,365,1077,0,1,1,0,3,1,1,0,1,0,0,0,2996,761.0,761.0,0,0,0,0,0,0,0,0,0,0,0,3.326219512195122,2.2459279930644835,-0.624603068046502,-0.755160503289471,0.8197000125295544,0,0.0
40.74844,-73.82727,33.0,0.4054651081081644,2,1.0,1.0,1.0,180,30,365,11318,0,1,1,0,1,1,1,0,0,1,0,0,3156,3096.0,1272.0,0,1,0,0,0,0,1,0,0,0,0,1.303482587064677,2.2459279930644835,-0.621663591719808,-0.1651630580418032,-2.0189059573725685,2,201.0
40.76129049068554,-73.99047330748934,79.0,5.865050622252324,1,0.0,4.0,1.0,363,30,365,17399,0,1,1,0,1,1,1,0,1,0,0,0,1853,1386.2627873819283,382.8981464979505,1,0,1,0,0,1,1,0,0,0,1,3.1260744985673354,2.071391592974656,1.050033861150666,-0.4253161859048402,1.5360234056212424e-15,4,200.0
40.724794449319056,-73.9428360244168,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,362,30,1124,16103,0,0,1,0,3,1,1,1,0,0,0,0,1398,579.0,513.0,0,1,1,0,1,0,1,0,0,0,1,3.2058823529411766,2.071391592974656,-0.6266771001605067,-0.7273808836212465,1.409489349020501,5,0.0
40.68537,-73.99966,78.57919812357986,-0.6931471805599453,4,1.0,2.0,3.0,83,30,62,21326,0,1,1,0,3,1,1,1,0,0,0,0,3490,3372.0,3372.0,0,1,0,0,1,0,1,1,0,0,1,3.857142857142857,1.705222262494837,-0.6258474873149049,-0.7635044983833438,1.860976628765792,5,0.0
40.708339,-73.89587790000002,58.0,2.4423470353692043,2,0.0,1.0,0.0,342,30,365,3781,0,1,1,0,1,1,1,0,0,1,0,0,1458,675.0,675.0,0,1,1,0,0,0,1,0,1,0,1,1.3314917127071824,0.2387593920314604,-0.591748682658712,-0.7523791715915135,-13.870287893105122,5,300.0
40.71509,-73.94731,78.57919812357986,0.4054651081081644,2,1.0,1.0,1.0,269,30,365,8012,0,1,1,0,1,1,0,1,0,0,0,0,1123,1386.2627873819283,382.8981464979505,1,1,0,0,0,0,1,0,0,0,1,2.80030959752322,2.2459279930644835,-0.6284152105876686,-0.4253161859048402,1.5360234056212424e-15,3,0.0
40.80504,-73.94998,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,293,30,120,3609,0,1,1,0,3,1,1,0,1,0,0,0,2854,2628.0,824.0,0,1,1,0,1,1,1,1,0,0,1,1.941095890410959,-1.766230952788765,-0.6266771001605067,-0.6914594527272575,1.141121823426398,7,100.0
40.68714140773454,-73.98207953226012,98.0,-0.6931471805599453,6,2.0,3.0,4.0,104,3,30,7944,1,1,1,0,3,1,1,1,0,0,0,0,980,328.0,91.0,0,1,1,0,1,1,1,1,0,0,1,3.804878048780488,-1.3747229972956847,-0.6266771001605067,1.839216563078038,1.3488824807069433,7,240.0
40.64179023278615,-73.97544950414944,100.0,-0.6931471805599453,2,1.0,1.0,1.0,215,30,90,17847,0,1,1,0,3,1,1,1,0,0,0,0,3114,98.0,98.0,0,1,0,0,0,1,1,0,0,0,1,1.1764705882352942,-2.144140167936436,-0.6266771001605067,-0.2348553055038462,0.95800206927521,4,100.0
40.73982,-73.99841,100.0,-0.6931471805599453,3,1.0,1.0,1.0,298,30,270,16264,0,1,1,1,3,1,1,0,1,0,0,0,3694,1386.2627873819283,382.8981464979505,1,1,0,0,1,1,1,0,0,0,1,3.5669781931464173,-1.6483407892317332,0.6979904517016702,-0.4253161859048402,1.5360234056212424e-15,5,300.0
40.71843,-73.96069,100.0,-0.6931471805599453,2,1.0,2.0,2.0,60,30,35,17462,1,1,1,0,3,1,1,1,0,0,0,0,3877,1748.0,391.0,0,0,1,0,1,1,1,1,0,0,1,2.80030959752322,-0.3721180082829379,-0.6266771001605067,1.5249368786409168,1.418958889190906,6,300.0
40.76223,-73.975681,96.0,-0.6931471805599453,4,1.0,2.0,2.0,337,30,1124,11586,0,1,1,0,3,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,4.008998875140607,-0.1975816081931097,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.7396476,-73.9994923,94.0,-0.6931471805599453,2,1.0,1.0,1.0,278,30,183,6364,1,1,1,0,3,1,1,0,1,0,0,0,3455,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,3.5669781931464173,-1.6658282926902446,0.0131673891007688,-0.4253161859048402,1.5360234056212424e-15,7,288.0
40.82122,-73.91399,98.0,1.5040773967762742,2,1.5,1.0,2.0,91,2,28,17838,1,1,1,0,1,1,1,0,0,0,1,0,3018,678.0,96.0,0,0,0,0,1,1,1,1,0,0,1,1.5,-1.640073680637367,-0.6195307649652665,0.753228711441758,0.5235621039966828,5,300.0
40.78255,-73.97922,100.0,0.4054651081081644,1,1.0,1.0,2.0,215,30,30,21223,0,1,1,0,1,1,1,0,1,0,0,0,4266,4162.0,89.0,0,1,0,0,0,0,1,0,0,0,1,3.109090909090909,-1.107635058662087,-0.6288300170104696,2.146202983877179,1.064073063571796,3,200.0
40.74463,-73.99042,100.0,3.7495040759303713,2,1.0,0.0,1.0,299,1,1124,19260,0,1,1,1,1,1,1,0,1,0,0,0,2239,1275.0,507.0,0,1,1,0,0,0,0,0,1,0,0,4.008998875140607,0.1543533616964152,0.0822124823125252,-0.622027252212372,-1.2669364688374898,3,294.0
40.728323391599965,-73.95323918860694,0.0,-0.6931471805599453,4,2.0,2.0,2.0,277,30,1124,16187,0,1,1,0,3,1,1,1,0,0,0,0,2539,1386.2627873819283,382.8981464979505,1,0,1,0,1,1,1,1,0,1,1,3.2058823529411766,-2.0928505770359496,-0.6249031583662572,-0.4253161859048402,1.5360234056212424e-15,7,134.0
40.7738776,-73.948055,82.0,-0.6931471805599453,3,1.0,0.0,1.0,334,30,365,2346,0,1,1,0,3,1,1,0,1,0,0,0,2540,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.829512893982808,-0.4140888833045589,0.8031174951471458,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.66139,-73.99445,78.57919812357986,-0.6931471805599453,5,1.5,1.0,2.0,244,30,120,12911,0,1,1,0,3,1,1,1,0,0,0,0,1138,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,1.7232142857142858,-2.144140167936436,-0.6266771001605067,-0.4253161859048402,1.5360234056212424e-15,7,0.0
40.7638509,-73.92820376931152,87.0,0.9162907318741552,1,1.0,1.0,1.0,68,30,120,6914,1,1,1,0,1,1,1,0,0,1,0,0,4000,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.6785714285714286,-1.9047887437341653,-0.6258685351363354,-0.4253161859048402,1.5360234056212424e-15,4,300.0
40.7056,-74.00878,96.0,-0.6931471805599453,2,1.0,1.0,1.0,338,30,1124,6449,0,1,1,1,3,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,4.289962825278811,-0.1103134081481956,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,7,300.0
40.824335818398914,-73.95041898967,93.0,2.4423470353692043,1,1.0,1.0,1.0,147,30,365,11786,0,1,1,0,1,1,1,0,1,0,0,0,781,329.0,253.0,0,1,1,0,0,0,1,0,0,0,1,1.941095890410959,-2.144140167936436,-0.5958967468867213,-0.6485233347069528,0.2475848173386676,4,282.0
40.71608,-73.94455,20.0,-0.6931471805599453,4,1.0,2.0,2.0,331,30,60,10684,0,1,1,0,3,1,1,1,0,0,0,0,4023,3978.0,1910.0,0,1,1,0,1,1,1,1,0,0,1,2.80030959752322,0.4565396421430223,-0.6266771001605067,-0.1044455230456553,1.074717675619532,7,100.0
40.66947972245985,-73.95246005623596,23.0,6.578556526327422,1,1.0,5.0,1.0,364,30,365,15102,0,1,1,0,1,1,1,1,0,0,0,0,4488,1386.2627873819283,382.8981464979505,1,0,1,0,1,0,1,0,0,0,1,2.056862745098039,2.158659793019569,2.054687110418205,-0.4253161859048402,1.5360234056212424e-15,4,297.0
40.69380569458008,-73.92632293701172,95.0,-0.6931471805599453,2,1.0,2.0,2.0,302,2,28,21302,1,1,1,0,3,1,1,1,0,0,0,0,1157,1148.0,105.0,0,0,0,1,1,1,0,1,0,0,1,1.4187604690117253,-1.290365260212827,-0.6266771001605067,1.599715243308422,1.3405090033160896,5,300.0
40.66094968501433,-73.947600312531,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,90,30,90,15034,0,0,1,1,3,1,1,1,0,0,0,0,504,492.0,431.0,0,1,1,0,1,1,1,1,0,0,1,1.7278481012658229,2.2459279930644835,-0.6266771001605067,-0.520784260469012,-1.0171797212129945,7,0.0
40.64294,-73.99607,57.0,1.8718021769015916,3,1.0,3.0,3.0,365,30,1124,20303,0,1,1,0,3,1,1,1,0,0,0,0,4247,2515.0,1567.0,0,1,0,0,1,0,1,1,0,0,1,0.8333333333333334,2.2459279930644835,-0.6064193703788966,-0.2702808082712184,0.6370699870170657,5,200.0
40.76668,-73.81738,50.0,0.4054651081081644,1,1.0,1.0,1.0,365,30,1124,19846,0,1,1,0,1,1,1,0,0,1,0,0,2337,773.0,472.0,0,0,0,1,1,0,1,0,0,0,1,1.303482587064677,2.2459279930644835,-0.6296596298560714,-0.6302364580608393,0.2257198635754595,4,100.0
40.72916,-73.98193,40.0,-0.6931471805599453,2,1.0,1.0,0.0,293,30,730,13293,0,1,1,0,3,1,1,0,1,0,0,0,4624,4525.0,1803.0,0,1,0,0,1,1,0,0,0,0,1,3.326219512195122,-1.275029264575502,-0.624603068046502,-0.2595935465269556,-0.1622294284797627,4,300.0
40.7502374,-73.9961891,94.0,-0.6931471805599453,1,1.0,1.0,1.0,67,30,175,8838,1,1,1,0,3,1,1,0,1,0,0,0,3455,1386.2627873819283,382.8981464979505,1,1,0,0,0,1,1,1,0,0,0,3.5669781931464173,-2.0568719678915217,0.0131673891007688,-0.4253161859048402,1.5360234056212424e-15,4,288.0
40.59787,-74.06296,100.0,-0.6931471805599453,2,1.0,1.0,1.0,307,30,1124,4454,0,1,1,0,3,1,1,0,0,0,0,1,1966,1665.0,112.0,0,1,0,0,1,1,1,1,0,1,1,2.625,-0.4743044824152166,-0.6266771001605067,-0.4013708129981221,-0.6176468035050658,7,200.0
40.76514,-73.88991,96.0,-0.6931471805599453,4,1.0,1.0,1.0,145,30,365,6224,0,1,1,0,3,1,1,0,0,1,0,0,4493,4243.0,109.0,0,0,1,0,1,0,1,0,0,0,1,1.9732142857142856,-0.3867433420315805,-0.5946049254256929,1.0111195469236829,-0.7047476288569998,4,200.0
40.80188,-73.94656,78.57919812357986,-0.6931471805599453,3,1.0,1.0,1.0,364,30,1000,15849,0,1,1,0,0,1,1,0,1,0,0,0,3803,1908.0,1908.0,0,1,1,0,0,0,1,0,0,0,1,1.941095890410959,2.158659793019569,-0.6292448234332705,-0.7607231666853862,1.860976628765792,4,0.0
40.69316,-73.89746,78.57919812357986,-0.6931471805599453,6,2.0,3.0,3.0,365,30,365,20305,0,1,0,1,3,1,1,0,0,1,0,0,852,846.0,446.0,0,1,1,0,1,1,1,1,0,0,1,1.6666666666666667,2.2459279930644835,-0.6194886693224051,-0.2411349278221181,-1.3656078057484702,7,0.0
40.68198,-73.92121,96.0,-0.6931471805599453,6,1.0,2.0,3.0,65,30,1124,694,0,1,1,1,3,1,1,1,0,0,0,0,1172,982.0,148.0,0,1,1,0,1,1,0,1,0,0,1,1.83495145631068,0.0642229919416323,-0.6243736358404104,0.6700328971756666,-0.2171070212084361,6,300.0
40.75968,-73.9843,78.57919812357986,0.4054651081081644,2,1.0,1.0,1.0,113,1,365,13556,0,1,1,1,1,1,0,0,1,0,0,0,96,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,1,0,0,4.043062200956938,2.203957118042862,-0.6296596298560714,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.7144644,-73.9949034,87.0,2.4423470353692043,1,2.0,5.0,1.0,223,30,365,4637,0,1,1,0,1,1,0,0,1,0,0,0,794,454.0,384.0,0,1,1,0,1,1,1,1,0,0,1,3.056910569105692,-1.0856228836504966,-0.5950671340411195,-0.491433156809511,0.8930943463904053,7,194.0
40.75925952668301,-73.98243187081806,70.0,-0.6931471805599453,2,1.0,1.0,1.0,363,30,365,19316,0,1,1,0,3,1,1,0,1,0,0,0,1003,1386.2627873819283,382.8981464979505,1,1,0,0,1,0,1,0,1,0,0,4.043062200956938,2.158659793019569,5.643497565578971,-0.4253161859048402,1.5360234056212424e-15,4,300.0
40.76031,-73.99435,100.0,0.4054651081081644,1,1.0,1.0,1.0,173,30,1124,5668,0,1,1,0,1,1,1,0,1,0,0,0,2970,2962.0,99.0,0,1,0,0,1,0,1,0,0,0,1,3.1260744985673354,1.6350505927500851,-0.6296596298560714,0.5341764399207942,1.349231437103397,4,300.0
40.6579,-73.96099,89.0,-0.6931471805599453,6,1.0,3.0,3.0,261,30,1124,20253,1,1,1,0,3,1,1,1,0,0,0,0,3490,2431.0,90.0,0,0,0,1,1,1,1,1,0,0,1,1.7278481012658229,-2.144140167936436,-0.6127150449071044,0.4209568706212257,0.423542737125729,6,200.0
40.74868,-73.99059,12.0,-0.6931471805599453,4,1.0,1.0,2.0,190,30,365,14038,0,1,1,0,3,1,1,0,1,0,0,0,3699,811.0,811.0,0,1,0,1,1,0,1,0,0,0,1,3.5669781931464173,-2.144140167936436,-0.6239588294176095,-0.755160503289471,1.860976628765792,5,190.0
40.76373,-73.96223,100.0,-0.6931471805599453,3,1.0,1.0,1.0,347,30,270,15843,0,1,1,1,3,1,1,0,1,0,0,0,3694,1386.2627873819283,382.8981464979505,1,1,0,0,1,1,1,0,0,0,1,2.829512893982808,1.1114413924806008,0.6979904517016702,-0.4253161859048402,1.5360234056212424e-15,5,300.0
40.71549455897464,-73.95091619342566,0.0,0.4054651081081644,2,1.0,1.0,1.0,269,30,365,16468,0,1,1,0,1,1,1,1,0,0,0,0,2812,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.80030959752322,2.2459279930644835,-0.6296596298560714,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.7315,-73.99129,78.57919812357986,-0.6931471805599453,6,1.0,2.0,3.0,365,30,1124,19708,0,1,1,0,3,1,1,0,1,0,0,0,3028,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,0,0,0,1,3.326219512195122,2.2459279930644835,-0.625732771211859,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.7550775,-73.9810571,71.0,1.7047480922384253,4,1.0,2.0,1.0,264,30,365,16868,0,1,1,0,1,1,1,0,1,0,0,0,2628,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,0,4.008998875140607,-2.144140167936436,-0.6034368406833318,-0.4253161859048402,1.5360234056212424e-15,3,279.0
40.70709,-73.94846,90.0,2.525728644308256,1,2.0,1.0,1.0,269,30,365,19120,0,1,1,1,1,1,1,1,0,0,0,0,732,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.80030959752322,2.2459279930644835,-0.5786004989792455,-0.4253161859048402,1.5360234056212424e-15,6,180.0
40.62345,-73.92139,0.0,0.4054651081081644,1,1.0,1.0,1.0,365,30,1124,18341,0,1,1,0,1,1,1,1,0,0,0,0,1057,895.0,777.0,0,1,0,0,1,0,1,1,0,0,1,2.0,2.2459279930644835,-0.6296596298560714,-0.7246332492346403,-1.387626315847376,5,0.0
